time_s,O2_nmol_per_ml,event
276.6666666666667,162.20110592533706,
277.77777777777777,161.8378815297732,
278.8888888888889,162.3852912461197,
280.0,161.64658886537458,
281.1111111111111,161.6729262260253,
282.22222222222223,161.34615795399415,
283.33333333333337,161.6267865822927,
284.44444444444446,161.38112588211936,
285.55555555555554,161.0294910643724,
286.6666666666667,160.14039271235947,
287.77777777777777,160.52439470047503,
288.8888888888889,160.50242627952707,
290.0,160.40261240125034,
291.1111111111111,159.81726252210373,
292.22222222222223,160.24735940063752,
293.33333333333337,159.2818660943609,
294.44444444444446,159.2667091090032,
295.55555555555554,159.48597088961222,
296.6666666666667,159.08458932471171,
297.77777777777777,159.39304109638425,
298.8888888888889,158.75969002842044,
300.0,158.37437898813772,oligomycin
300.43583535108957,158.3822706479592,
300.8716707021792,158.1658477280481,
301.30750605326875,158.0896164727226,
301.7433414043584,158.54094483635103,
302.17917675544794,158.5047052434832,
302.6150121065375,158.65991077224103,
303.0508474576271,158.12482275533105,
303.4866828087167,158.71310577235053,
303.9225181598063,158.19640296704443,
304.3583535108959,158.6393019010891,
304.79418886198545,158.11496594620394,
305.23002421307507,158.01675968449902,
305.66585956416463,158.240547348461,
306.10169491525426,158.41343583223318,
306.5375302663438,158.17329697083463,
306.9733656174334,157.964134580008,
307.409200968523,157.75268415687805,
307.8450363196126,157.7150813744199,
308.2808716707022,158.16860449914938,
308.71670702179176,158.26783440658662,
309.1525423728814,157.95680486389713,
309.58837772397095,157.70675966510257,
310.0242130750605,158.1710837877398,
310.46004842615014,157.61019713526235,
310.8958837772397,157.72950096776094,
311.33171912832927,158.04049482422934,
311.7675544794189,157.30017743546335,
312.20338983050846,157.9367774970521,
312.6392251815981,157.6722472580616,
313.07506053268764,157.82244976225795,
313.51089588377727,157.75367682704055,
313.94673123486683,157.80060317796364,
314.3825665859564,157.90108993367437,
314.818401937046,157.51542688203844,
315.2542372881356,158.03773719530273,
315.6900726392252,157.84148750665767,
316.1259079903148,157.84836959456598,
316.56174334140434,157.90612479428796,
316.99757869249396,157.7892782247956,
317.4334140435835,157.7808732097161,
317.86924939467315,157.56622431283714,
318.3050847457627,157.16810481826028,
318.7409200968523,157.46850937679025,
319.1767554479419,157.28736436252913,
319.61259079903147,157.10152995117286,
320.0484261501211,157.49930096179207,
320.48426150121065,157.27002277118712,
320.9200968523002,157.13218139605814,
321.35593220338984,157.10635460679774,
321.7917675544794,157.41168151798354,
322.22760290556903,157.41171760653066,
322.6634382566586,157.63013635775764,
323.09927360774816,157.2735156941138,
323.5351089588378,157.5149266717831,
323.97094430992735,157.58250530916916,
324.40677966101697,157.49695288172586,
324.84261501210653,156.59555786692346,
325.2784503631961,157.47152714428861,
325.7142857142857,157.22673358754545,
326.1501210653753,157.2252437946879,
326.5859564164649,157.18958018189088,
327.0217917675545,157.1699349884929,
327.45762711864404,157.13157162443815,
327.89346246973366,156.93946211316683,
328.32929782082323,156.53125398664332,
328.76513317191285,156.9569065003709,
329.2009685230024,156.76067459136792,
329.63680387409204,157.20912077782594,
330.0726392251816,156.8443606694322,
330.50847457627117,156.9148935062467,
330.9443099273608,156.65909554965873,
331.38014527845036,156.72131379298372,
331.8159806295399,156.82355851599226,
332.25181598062954,156.43257035682007,
332.6876513317191,156.8565578029398,
333.12348668280873,156.73234083252242,
333.5593220338983,156.4399013161894,
333.9951573849879,156.114245422686,
334.4309927360775,156.81953904413868,
334.86682808716705,156.59435237260467,
335.3026634382567,156.51371865074677,
335.73849878934624,156.56465446833784,
336.1743341404358,157.05528448269158,
336.6101694915254,156.5661876269046,
337.046004842615,156.57776505664995,
337.4818401937046,156.16181439525238,
337.9176755447942,156.92288975106382,
338.3535108958838,156.7178993521745,
338.78934624697337,156.73273344493845,
339.22518159806293,156.45539028289895,
339.66101694915255,156.65010816924612,
340.0968523002421,156.49115355279264,
340.53268765133174,156.52918648549797,
340.9685230024213,156.31531334848046,
341.4043583535109,155.96236197315642,
341.8401937046005,156.5655199192372,
342.27602905569006,155.8020387952886,
342.7118644067797,156.2032669088162,
343.14769975786925,156.18959282675564,
343.5835351089588,155.9574807858694,
344.01937046004844,156.34894897749467,
344.455205811138,156.1230581403883,
344.8910411622276,156.04139585670666,
345.3268765133172,156.25804574325076,
345.7627118644068,155.98641292280226,
346.1985472154964,156.430275049122,
346.63438256658594,156.14836619696496,
347.07021791767556,155.91939155375036,
347.50605326876513,155.52938092903847,
347.9418886198547,155.6659812464206,
348.3777239709443,156.24209961448412,
348.8135593220339,155.93521327519542,
349.2493946731235,155.85455539726973,
349.68523002421307,156.31362194000175,
350.1210653753027,155.55961909820917,
350.55690072639226,155.711339332089,
350.9927360774818,155.7170792357165,
351.42857142857144,155.95928284818083,
351.864406779661,155.624287101149,
352.3002421307506,155.61428881153364,
352.7360774818402,155.34382829746306,
353.17191283292976,155.90492537072114,
353.6077481840194,155.9015952324129,
354.04358353510895,155.55843857903636,
354.4794188861986,155.6958401254097,
354.91525423728814,155.30931598150727,
355.3510895883777,155.49199659671976,
355.7869249394673,155.93190999682858,
356.2227602905569,155.59882731544286,
356.65859564164646,156.1199578769382,
357.0944309927361,155.32304119304828,
357.53026634382564,155.6423828561521,
357.96610169491527,155.42590766843122,
358.40193704600483,155.59371096055017,
358.83777239709445,155.4279260324172,
359.273607748184,155.26690171825345,
359.7094430992736,155.16776942833428,
360.1452784503632,156.12865517777098,
360.5811138014528,155.3202821017069,
361.0169491525424,154.81292556774395,
361.45278450363196,155.1324129620258,
361.8886198547215,155.44154541951713,
362.32445520581115,155.12450575315492,
362.7602905569007,155.56709178579266,
363.19612590799034,155.45505217713503,
363.6319612590799,155.14384032375304,
364.06779661016947,155.04134337083255,
364.5036319612591,154.88566947861952,
364.93946731234865,154.9393504686804,
365.3753026634383,154.72352870950704,
365.81113801452784,155.3703859250038,
366.24697336561746,155.44443442288156,
366.68280871670703,154.71019708268005,
367.1186440677966,154.7062832302347,
367.5544794188862,154.53704838396135,
367.9903147699758,154.7156851646592,
368.42615012106535,154.15753689616298,
368.86198547215497,154.6260237314998,
369.29782082324454,155.21329469481432,
369.73365617433416,154.7801200867369,
370.1694915254237,155.05765665208756,
370.60532687651335,154.69924070171732,
371.0411622276029,155.23912216626215,
371.4769975786925,154.82623221213578,
371.9128329297821,154.65839951774726,
372.34866828087166,155.36947847155918,
372.78450363196123,154.6277268756107,
373.22033898305085,154.3810113767486,
373.6561743341404,154.71426708920066,
374.09200968523004,154.631553203634,
374.5278450363196,154.88531547616043,
374.9636803874092,154.3657982313721,
375.3995157384988,154.7748583200266,
375.83535108958836,154.76433857949283,
376.271186440678,154.36170201359045,
376.70702179176754,154.54690721276225,
377.1428571428571,154.27588059690774,
377.57869249394673,155.04749297940367,
378.0145278450363,154.26247844522806,
378.4503631961259,154.30271709976793,
378.8861985472155,154.12699858011365,
379.3220338983051,154.28440014176303,
379.7578692493947,154.34693382886633,
380.19370460048424,154.51782249439336,
380.62953995157386,154.1507259240898,
381.0653753026634,154.23437647101983,
381.501210653753,153.9041699941981,
381.9370460048426,154.02891415425634,
382.37288135593224,154.90218897569554,
382.8087167070218,154.45102025926133,
383.24455205811137,153.97282582616182,
383.680387409201,153.811304901475,
384.11622276029055,153.87923087951546,
384.5520581113801,154.0951762476277,
384.98789346246974,154.0867532849691,
385.4237288135593,153.86945356305213,
385.85956416464893,153.7113724720384,
386.2953995157385,154.3660830905053,
386.7312348668281,154.10088220251976,
387.1670702179177,153.8717912103392,
387.60290556900725,153.88774028884478,
388.03874092009687,153.78799535161738,
388.47457627118644,153.16383898053226,
388.910411622276,153.90423817448857,
389.3462469733656,153.5851589910032,
389.7820823244552,153.57959639441353,
390.2179176755448,153.64767424360159,
390.6537530266344,153.9682876494373,
391.089588377724,153.47005189450073,
391.52542372881356,153.38158660756017,
391.96125907990313,153.87759236718068,
392.39709443099275,153.88369395048923,
392.8329297820823,153.43284067335537,
393.2687651331719,153.79064589563467,
393.7046004842615,153.55461074474806,
394.14043583535107,153.68031427256338,
394.5762711864407,153.26722353451467,
395.01210653753026,153.76815959301018,
395.4479418886199,153.83822309537086,
395.88377723970945,153.67414904195294,
396.319612590799,153.63193809970775,
396.75544794188863,152.52675669652362,
397.1912832929782,153.5124552991243,
397.62711864406776,153.4184089090205,
398.0629539951574,153.36548123785101,
398.49878934624695,153.22207049347165,
398.9346246973366,153.37102861112749,
399.37046004842614,153.43768909514876,
399.80629539951576,153.24618508023192,
400.2421307506053,153.17377346197284,
400.6779661016949,153.5745153262013,
401.1138014527845,152.96820747324819,
401.5496368038741,153.4795604261533,
401.98547215496365,153.24369711929467,
402.42130750605327,152.975889968739,
402.8571428571429,153.08194328277273,
403.29297820823246,152.90191273285032,
403.728813559322,153.27814963995186,
404.16464891041164,153.17383132767117,
404.6004842615012,152.92512922025216,
405.0363196125908,152.76624606617165,
405.4721549636804,153.0947020412381,
405.90799031476996,153.23609179653377,
406.3438256658596,152.94575868447114,
406.77966101694915,153.05627827406514,
407.21549636803877,152.83515573826446,
407.65133171912834,152.92352720449617,
408.0871670702179,152.8112865522702,
408.5230024213075,152.93509019301996,
408.9588377723971,152.46160890620783,
409.39467312348665,152.97757204248754,
409.8305084745763,152.73651366854554,
410.26634382566584,152.8611211831478,
410.70217917675546,152.66386401169086,
411.13801452784503,152.80650421825575,
411.57384987893465,152.4357455972677,
412.0096852300242,152.9786472788426,
412.4455205811138,152.23294490626452,
412.8813559322034,152.37649372696532,
413.31719128329297,152.67269232556416,
413.75302663438254,152.95695875702742,
414.18886198547216,152.6382521387681,
414.6246973365617,152.4842158276374,
415.06053268765135,152.16739278808544,
415.4963680387409,152.45331854022777,
415.93220338983053,152.47364083601383,
416.3680387409201,152.87872463254828,
416.80387409200966,152.58908615905392,
417.2397094430993,152.02875401735943,
417.67554479418885,152.8951943923414,
418.1113801452784,152.26721953209494,
418.54721549636804,152.1235794547326,
418.9830508474576,152.68962242886948,
419.4188861985472,152.28595020821257,
419.8547215496368,152.18401088088135,
420.2905569007264,152.30803041039874,
420.726392251816,152.44202849069794,
421.16222760290555,152.45661272915547,
421.59806295399517,151.8419504604689,
422.03389830508473,152.66284381048908,
422.4697336561743,152.37741122235911,
422.9055690072639,152.02336794229598,
423.34140435835354,151.890975627358,
423.7772397094431,151.83085986498784,
424.2130750605327,152.0814299645105,
424.6489104116223,151.86605366400812,
425.08474576271186,151.81431162867293,
425.5205811138014,152.18581610366903,
425.95641646489105,152.05161672082926,
426.3922518159806,151.8393044527058,
426.82808716707024,152.09898154879713,
427.2639225181598,152.23473668876628,
427.6997578692494,151.5967403364715,
428.135593220339,151.69701382603242,
428.57142857142856,152.060964639562,
429.0072639225182,151.98251670339982,
429.44309927360774,151.83692865849463,
429.8789346246973,152.0483316237138,
430.31476997578693,151.46314577698348,
430.75060532687655,151.34288663325952,
431.18644067796606,151.47351663482215,
431.6222760290557,151.69825188046443,
432.0581113801453,151.4460665452457,
432.49394673123487,151.50075608235235,
432.92978208232444,151.3562829741225,
433.36561743341406,151.4223981001879,
433.8014527845036,151.30378096402745,
434.2372881355932,151.62431670265116,
434.6731234866828,151.70864530064964,
435.10895883777243,151.36728343121334,
435.54479418886194,151.41305084966427,
435.98062953995156,151.297081537843,
436.4164648910412,151.55262486731908,
436.85230024213075,151.4195484555339,
437.2881355932203,151.77329605337272,
437.72397094430994,151.07836120156784,
438.1598062953995,151.42032721796403,
438.59564164648907,151.418171825517,
439.0314769975787,151.1945363152967,
439.4673123486683,151.40800227232913,
439.9031476997579,150.87996046067488,
440.33898305084745,151.74676426304387,
440.77481840193707,150.859024774479,
441.21065375302663,151.40196008538092,
441.6464891041162,150.86919998294394,
442.0823244552058,151.41467379292573,
442.5181598062954,151.0082319109046,
442.95399515738495,151.12150352678646,
443.3898305084746,151.07270612136162,
443.8256658595642,151.3120260886302,
444.26150121065376,150.93392808477734,
444.6973365617433,150.24999140225614,
445.13317191283295,150.77924501467507,
445.5690072639225,150.99266017540248,
446.0048426150121,150.81408742585174,
446.4406779661017,151.09413207233857,
446.87651331719127,151.13298099094104,
447.31234866828083,150.8196786719115,
447.74818401937046,150.4616826582299,
448.1840193704601,151.15760766676607,
448.61985472154964,151.05980214673036,
449.0556900726392,150.69171337057594,
449.49152542372883,151.27105563942996,
449.9273607748184,150.63423705399765,
450.36319612590796,150.4146483713553,
450.7990314769976,150.63743232546116,
451.2348668280872,150.92333149521443,
451.6707021791767,150.3969820881414,
452.10653753026634,151.09662410065195,
452.54237288135596,150.36215866001214,
452.9782082324455,150.80236816518953,
453.4140435835351,150.67735057208407,
453.8498789346247,150.48019309607665,
454.2857142857143,150.76631298809082,
454.72154963680384,150.09870242863337,
455.15738498789347,150.79051745502278,
455.5932203389831,150.412675883486,
456.0290556900726,150.27046046070174,
456.4648910411622,150.5708351676167,
456.90072639225184,150.62598879144554,
457.3365617433414,150.5309352781407,
457.77239709443097,150.8158347581851,
458.2082324455206,150.56361270437543,
458.64406779661016,150.59178022590706,
459.0799031476997,150.1134099659469,
459.51573849878935,150.2524792769456,
459.95157384987897,150.3440663607005,
460.38740920096853,150.17635753838238,
460.8232445520581,150.23367428829056,
461.2590799031477,150.24226405396993,
461.6949152542373,150.32427122429573,
462.13075060532685,150.0652804046219,
462.5665859564165,149.9807052059055,
463.00242130750604,149.8385484796384,
463.4382566585956,149.80016669309603,
463.8740920096852,150.29368496390722,
464.30992736077485,149.9569141675091,
464.7457627118644,150.1522530172214,
465.181598062954,149.60864834280213,
465.6174334140436,149.42591965986708,
466.05326876513317,149.62566126151594,
466.48910411622273,150.15206319358236,
466.92493946731236,150.10989819410216,
467.3607748184019,149.90336086854612,
467.7966101694915,149.59728106148216,
468.2324455205811,149.74259532106976,
468.66828087167073,149.67832824395052,
469.1041162227603,149.64399740981548,
469.53995157384986,149.08119566944947,
469.9757869249395,149.4707039147269,
470.41162227602905,149.61513067473595,
470.8474576271186,150.01923722354857,
471.28329297820824,149.65778842331756,
471.71912832929786,149.94529711253938,
472.15496368038737,149.47412069622288,
472.590799031477,149.48684766053984,
473.0266343825666,148.55263675577726,
473.4624697336562,149.62079715553165,
473.89830508474574,149.61921086850379,
474.33414043583537,149.90084910299785,
474.76997578692493,149.31569141534888,
475.2058111380145,149.4383926395354,
475.6416464891041,149.21594449424492,
476.07748184019374,149.07573459923654,
476.51331719128325,149.16899425653014,
476.9491525423729,149.23849399994072,
477.3849878934625,149.6410755208774,
477.82082324455206,149.28024129710104,
478.2566585956416,149.0595245767885,
478.69249394673125,149.27010261901367,
479.1283292978208,149.26649838359103,
479.5641646489104,149.02051991345502,
480.0,149.4528587168598,FCCP_1
480.43583535108957,148.66479033069209,
480.8716707021792,149.0451776648395,
481.30750605326875,149.22341708821696,
481.7433414043584,148.67990765133828,
482.17917675544794,149.06170854812478,
482.6150121065375,149.25130382872982,
483.0508474576271,148.9981063784809,
483.4866828087167,148.4187256246443,
483.9225181598063,148.6157814967765,
484.3583535108959,149.06246580877033,
484.79418886198545,148.78553149759117,
485.23002421307507,148.66503987430883,
485.66585956416463,148.73436137628954,
486.10169491525426,148.76087996202716,
486.5375302663438,148.360057848239,
486.9733656174334,148.421130542673,
487.409200968523,148.48601537962296,
487.8450363196126,148.27085394978005,
488.2808716707022,148.33003690544152,
488.71670702179176,148.64442414086625,
489.1525423728814,148.0345576336053,
489.58837772397095,148.7147346747745,
490.0242130750605,148.65946149314814,
490.46004842615014,147.7178219442082,
490.8958837772397,148.0674825451531,
491.33171912832927,148.14496751117414,
491.7675544794189,147.82563325055165,
492.20338983050846,147.78713729821845,
492.6392251815981,147.86960990058904,
493.07506053268764,148.07031474944029,
493.51089588377727,147.7142431721698,
493.94673123486683,148.2553064913306,
494.3825665859564,147.82768294515276,
494.818401937046,147.68610202899936,
495.2542372881356,148.03061717712808,
495.6900726392252,147.78142895763833,
496.1259079903148,147.67373675657342,
496.56174334140434,147.45518637029204,
496.99757869249396,147.94802427285376,
497.4334140435835,147.65403967095097,
497.86924939467315,147.3567878445231,
498.3050847457627,146.96989729611929,
498.7409200968523,147.41399137503598,
499.1767554479419,146.99137487268024,
499.61259079903147,146.80487981407126,
500.0484261501211,147.120634831974,
500.48426150121065,147.21734689017362,
500.9200968523002,147.4241558288165,
501.35593220338984,147.13070488322614,
501.7917675544794,147.21815321543042,
502.22760290556903,146.6667340640569,
502.6634382566586,146.9241281026565,
503.09927360774816,146.91737038338968,
503.5351089588378,147.05843550639833,
503.97094430992735,146.82844553566795,
504.40677966101697,146.95700651403573,
504.84261501210653,146.58649336989063,
505.2784503631961,146.75858831585586,
505.7142857142857,146.72937259722903,
506.1501210653753,146.26976847354726,
506.5859564164649,146.58265346977714,
507.0217917675545,146.4152345890077,
507.45762711864404,145.9758596418773,
507.89346246973366,146.64803970753425,
508.32929782082323,146.27452977572847,
508.76513317191285,146.10845333961728,
509.2009685230024,146.18377807671325,
509.63680387409204,146.26921374705972,
510.0726392251816,146.56819745114757,
510.50847457627117,146.10629318825377,
510.9443099273608,146.22243477235008,
511.38014527845036,146.4042841516047,
511.8159806295399,146.15083334963765,
512.2518159806295,146.24114316578596,
512.6876513317192,145.81143107148293,
513.1234866828087,146.07987727781023,
513.5593220338983,145.82917735633114,
513.9951573849879,146.0688305760677,
514.4309927360775,145.50589428423842,
514.866828087167,145.5184511496652,
515.3026634382567,145.98707989209427,
515.7384987893463,145.5774324169244,
516.1743341404358,145.49326965975047,
516.6101694915254,145.55895933783913,
517.046004842615,145.3237482804578,
517.4818401937046,145.78566439894678,
517.9176755447942,145.09694480614098,
518.3535108958838,145.32814238194774,
518.7893462469733,145.4090864905357,
519.2251815980629,145.25279293896912,
519.6610169491526,145.03488923216634,
520.0968523002422,144.97492023173996,
520.5326876513317,145.25492254995083,
520.9685230024213,144.84751024366955,
521.4043583535109,145.2232474455041,
521.8401937046004,144.6372060911771,
522.2760290556901,144.83605382107154,
522.7118644067797,144.94043251415528,
523.1476997578693,144.57487443616392,
523.5835351089588,145.00747155151953,
524.0193704600484,144.79639054607424,
524.4552058111381,144.49856324291935,
524.8910411622276,144.33441601994605,
525.3268765133172,144.27929714875953,
525.7627118644068,144.64000939225693,
526.1985472154963,144.29459979373237,
526.6343825665859,144.19914383499398,
527.0702179176756,144.4391136661359,
527.5060532687652,145.02285169620833,
527.9418886198547,144.47941807044418,
528.3777239709443,144.55731910380678,
528.8135593220339,144.37632539745,
529.2493946731234,144.4754477680171,
529.6852300242131,143.9004864795807,
530.1210653753027,144.08518706546607,
530.5569007263922,144.21470918537935,
530.9927360774818,144.101448686071,
531.4285714285714,144.01448600130985,
531.8644067796611,143.85257170280053,
532.3002421307506,143.9110013636038,
532.7360774818402,143.7386040999957,
533.1719128329298,143.28325171908736,
533.6077481840193,143.54663927935476,
534.043583535109,143.92073604162363,
534.4794188861986,144.1476487130918,
534.9152542372881,144.16833068441858,
535.3510895883777,143.69567999506853,
535.7869249394673,143.8513943827109,
536.222760290557,143.8115993723759,
536.6585956416465,143.36809651672434,
537.0944309927361,143.07323277321404,
537.5302663438257,143.46199597895048,
537.9661016949152,142.97028031822884,
538.4019370460048,143.28740458287206,
538.8377723970945,143.4759726765245,
539.2736077481841,142.92548245166307,
539.7094430992736,143.24513008867643,
540.1452784503632,143.50361719067126,
540.5811138014528,143.24054719967566,
541.0169491525423,143.23730592583246,
541.452784503632,143.28996702372217,
541.8886198547216,143.4530791080722,
542.3244552058111,143.01425053039017,
542.7602905569007,143.24032639538623,
543.1961259079903,142.8734652961609,
543.6319612590798,142.7095218167531,
544.0677966101695,142.88132568353106,
544.5036319612591,142.607723649793,
544.9394673123487,142.57245097866274,
545.3753026634382,142.52035454595662,
545.8111380145278,142.05499007579607,
546.2469733656175,142.61177741535624,
546.682808716707,142.22600012770363,
547.1186440677966,142.47169810874647,
547.5544794188862,142.81756400574574,
547.9903147699758,142.28137815170862,
548.4261501210653,142.2326823648846,
548.861985472155,142.6657184227831,
549.2978208232446,142.41787394033523,
549.7336561743341,142.4819856957692,
550.1694915254237,142.10558753554668,
550.6053268765133,142.33798757002418,
551.0411622276029,141.93598104258686,
551.4769975786925,141.8950791818944,
551.9128329297821,142.1696971064305,
552.3486682808716,141.827599167796,
552.7845036319612,142.1255285203156,
553.2203389830509,142.48822644240792,
553.6561743341405,141.42532359851535,
554.09200968523,141.61536706307893,
554.5278450363196,142.04001112708252,
554.9636803874092,141.68026146391674,
555.3995157384988,141.9633598935619,
555.8353510895884,141.37712778780977,
556.271186440678,141.66903632567977,
556.7070217917676,141.50511762706242,
557.1428571428571,141.53440581268237,
557.5786924939467,141.53864856232926,
558.0145278450364,141.1074243926584,
558.4503631961259,141.10044803789506,
558.8861985472155,141.67534983702677,
559.3220338983051,141.35539868942178,
559.7578692493946,141.2652382711438,
560.1937046004842,141.18418943378694,
560.6295399515739,141.24090016580706,
561.0653753026635,140.81933678312492,
561.501210653753,140.81512056200376,
561.9370460048426,141.34756088393604,
562.3728813559322,141.0158090549086,
562.8087167070217,141.14712189532827,
563.2445520581114,140.7396871028079,
563.680387409201,141.191840877407,
564.1162227602906,140.89053556158163,
564.5520581113801,140.88108384315439,
564.9878934624697,140.85451115101642,
565.4237288135594,140.47463293514562,
565.8595641646489,140.16401145769538,
566.2953995157385,140.31829743548636,
566.7312348668281,140.95118524547203,
567.1670702179176,140.82528195272891,
567.6029055690072,140.36993704733317,
568.0387409200969,140.33780473690305,
568.4745762711864,140.62893171746103,
568.910411622276,140.2842342096092,
569.3462469733656,139.95807814006596,
569.7820823244552,140.5558353107043,
570.2179176755448,140.31530061214588,
570.6537530266344,139.52347746918417,
571.089588377724,140.03082130197583,
571.5254237288136,140.10159280975816,
571.9612590799031,140.14254339643608,
572.3970944309928,140.01682591788915,
572.8329297820824,139.7764091022957,
573.2687651331719,139.86296122180005,
573.7046004842615,139.9221574936499,
574.1404358353511,139.73801282427254,
574.5762711864406,139.66859509741707,
575.0121065375303,140.0311476938329,
575.4479418886199,139.43803121982805,
575.8837772397094,139.54387370550208,
576.319612590799,139.07997875230703,
576.7554479418886,139.6795949288774,
577.1912832929783,139.7079749855771,
577.6271186440678,139.59458701152087,
578.0629539951574,139.64343985814892,
578.498789346247,139.48075485554196,
578.9346246973365,139.41276345031238,
579.3704600484261,139.40217780269958,
579.8062953995158,139.1734203614983,
580.2421307506054,139.49388586882534,
580.6779661016949,139.06621732076786,
581.1138014527845,138.74432878973326,
581.5496368038741,139.27891910858293,
581.9854721549636,139.48570533447798,
582.4213075060533,138.73954829413472,
582.8571428571429,138.91073472618206,
583.2929782082324,138.72133844067918,
583.728813559322,138.75410956576073,
584.1646489104116,138.817335056327,
584.6004842615012,138.45191613543187,
585.0363196125908,138.64951126621088,
585.4721549636804,138.3089892729882,
585.90799031477,138.4899806458101,
586.3438256658595,138.29207657766605,
586.7796610169491,138.28038525232037,
587.2154963680388,138.07172919319913,
587.6513317191283,138.76310194688068,
588.0871670702179,138.54208450737178,
588.5230024213075,137.89201016196768,
588.9588377723971,138.17872571112028,
589.3946731234867,138.1168793966125,
589.8305084745763,138.06830945165765,
590.2663438256659,137.83588104282774,
590.7021791767554,138.34275478873158,
591.138014527845,138.01174884959065,
591.5738498789347,138.18430846107373,
592.0096852300242,138.1555166128822,
592.4455205811138,138.3242454375531,
592.8813559322034,137.48322247839994,
593.3171912832929,138.32814751404783,
593.7530266343825,138.1672572431758,
594.1888619854722,137.94987636145382,
594.6246973365618,138.35906435950096,
595.0605326876513,137.77096739065232,
595.4963680387409,137.88164890932163,
595.9322033898305,137.44823212427622,
596.3680387409202,137.87298141102582,
596.8038740920097,137.58790499106868,
597.2397094430993,137.3897049021798,
597.6755447941889,137.98829617788405,
598.1113801452784,137.33941790223676,
598.547215496368,137.37438959049646,
598.9830508474577,137.2794107096407,
599.4188861985472,137.0963694111966,
599.8547215496368,137.3746616803273,
600.2905569007264,137.38300242197244,
600.7263922518159,137.24354959397405,
601.1622276029055,136.52136833783374,
601.5980629539952,137.3200685953619,
602.0338983050848,136.93706619851704,
602.4697336561743,136.6771013746228,
602.9055690072639,137.08855890913563,
603.3414043583535,137.0350074663997,
603.777239709443,136.59008312782478,
604.2130750605327,137.42551691534769,
604.6489104116223,136.4615578006956,
605.0847457627119,136.2872702044989,
605.5205811138014,136.3885344667315,
605.956416464891,136.9888337268952,
606.3922518159807,136.54622602776894,
606.8280871670702,136.45373248041045,
607.2639225181598,136.48776366542236,
607.6997578692494,136.3107060622154,
608.1355932203389,136.243850129507,
608.5714285714286,136.21266855318726,
609.0072639225182,136.50651775146085,
609.4430992736077,136.54119928612286,
609.8789346246973,135.97886861847573,
610.3147699757869,136.25900519632802,
610.7506053268766,136.35280645828325,
611.1864406779661,135.84187310532752,
611.6222760290557,135.94322588958843,
612.0581113801453,135.76590794205921,
612.4939467312349,135.65922329208232,
612.9297820823244,135.96400259038938,
613.3656174334141,135.71106022587017,
613.8014527845037,136.0094320366552,
614.2372881355932,135.80085072953713,
614.6731234866828,135.86791949496964,
615.1089588377724,135.6482483741464,
615.5447941888619,135.5191262029426,
615.9806295399516,135.61176371125725,
616.4164648910412,135.5897394091553,
616.8523002421307,135.3710810149526,
617.2881355932203,135.61075019937937,
617.7239709443099,135.64730649677884,
618.1598062953994,135.45673490646314,
618.5956416464891,135.8021433997643,
619.0314769975787,135.17224237289753,
619.4673123486683,135.41703267769455,
619.9031476997579,135.14125632100894,
620.3389830508474,135.25865384521967,
620.7748184019371,134.94906558272785,
621.2106537530267,135.39189021044982,
621.6464891041162,135.11367104119606,
622.0823244552058,135.32428338846088,
622.5181598062954,134.66625481833535,
622.953995157385,134.81595635937762,
623.3898305084746,134.67275016090755,
623.8256658595642,134.71946259411627,
624.2615012106537,134.63585208576757,
624.6973365617433,134.73542572627989,
