time_s,oxygen_nmol_ml,chamber,source_column,dataset,event
271.2765957446808,160.057278147236,B,O2 conc.B [nmol/mL],dataset_III,
272.2340425531915,160.4154160925266,B,O2 conc.B [nmol/mL],dataset_III,
273.1914893617021,160.2011598335101,B,O2 conc.B [nmol/mL],dataset_III,
274.1489361702128,160.390672800013,B,O2 conc.B [nmol/mL],dataset_III,
275.1063829787234,160.4303476606395,B,O2 conc.B [nmol/mL],dataset_III,
276.0638297872341,158.7126565140951,B,O2 conc.B [nmol/mL],dataset_III,
277.0212765957447,159.641792001616,B,O2 conc.B [nmol/mL],dataset_III,
277.9787234042553,159.0527464584761,B,O2 conc.B [nmol/mL],dataset_III,
278.9361702127659,159.9381909716632,B,O2 conc.B [nmol/mL],dataset_III,
279.8936170212766,159.8278778084845,B,O2 conc.B [nmol/mL],dataset_III,
280.8510638297872,159.9808425679437,B,O2 conc.B [nmol/mL],dataset_III,
281.8085106382979,159.0410114247214,B,O2 conc.B [nmol/mL],dataset_III,
282.7659574468085,158.8157394879076,B,O2 conc.B [nmol/mL],dataset_III,
283.7234042553192,159.2889739405625,B,O2 conc.B [nmol/mL],dataset_III,
284.6808510638298,158.6020096798538,B,O2 conc.B [nmol/mL],dataset_III,
285.6382978723404,158.6958206541807,B,O2 conc.B [nmol/mL],dataset_III,
286.5957446808511,157.9610337102653,B,O2 conc.B [nmol/mL],dataset_III,
287.5531914893617,157.879156895782,B,O2 conc.B [nmol/mL],dataset_III,
288.5106382978723,158.3827797752645,B,O2 conc.B [nmol/mL],dataset_III,
289.468085106383,157.9900961691804,B,O2 conc.B [nmol/mL],dataset_III,
290.4255319148936,158.0593561239054,B,O2 conc.B [nmol/mL],dataset_III,
291.3829787234043,157.6613651150297,B,O2 conc.B [nmol/mL],dataset_III,
292.3404255319149,158.3821722881344,B,O2 conc.B [nmol/mL],dataset_III,
293.2978723404256,158.0016728300517,B,O2 conc.B [nmol/mL],dataset_III,
294.2553191489362,157.9833616647414,B,O2 conc.B [nmol/mL],dataset_III,
295.2127659574468,158.2879518016676,B,O2 conc.B [nmol/mL],dataset_III,
296.1702127659574,157.5277895038149,B,O2 conc.B [nmol/mL],dataset_III,
297.1276595744681,157.7864533263873,B,O2 conc.B [nmol/mL],dataset_III,
298.0851063829787,157.4825350499407,B,O2 conc.B [nmol/mL],dataset_III,
299.0425531914893,157.1368065750474,B,O2 conc.B [nmol/mL],dataset_III,
300.0,157.2718818644382,B,O2 conc.B [nmol/mL],dataset_III,oligomycin
300.3773584905661,157.2426698216555,B,O2 conc.B [nmol/mL],dataset_III,
300.754716981132,156.7837405659783,B,O2 conc.B [nmol/mL],dataset_III,
301.1320754716981,156.9314454320085,B,O2 conc.B [nmol/mL],dataset_III,
301.5094339622642,156.3874122337626,B,O2 conc.B [nmol/mL],dataset_III,
301.8867924528302,156.8075848360335,B,O2 conc.B [nmol/mL],dataset_III,
302.2641509433962,156.843269701068,B,O2 conc.B [nmol/mL],dataset_III,
302.6415094339623,156.6551730285481,B,O2 conc.B [nmol/mL],dataset_III,
303.0188679245283,156.7919498340252,B,O2 conc.B [nmol/mL],dataset_III,
303.3962264150944,156.6551005104153,B,O2 conc.B [nmol/mL],dataset_III,
303.7735849056604,156.9033723931538,B,O2 conc.B [nmol/mL],dataset_III,
304.1509433962264,156.6267937758165,B,O2 conc.B [nmol/mL],dataset_III,
304.5283018867925,156.1966853126348,B,O2 conc.B [nmol/mL],dataset_III,
304.9056603773585,156.8605386065626,B,O2 conc.B [nmol/mL],dataset_III,
305.2830188679245,155.5819771445366,B,O2 conc.B [nmol/mL],dataset_III,
305.6603773584906,157.1415093040731,B,O2 conc.B [nmol/mL],dataset_III,
306.0377358490566,157.3369898688928,B,O2 conc.B [nmol/mL],dataset_III,
306.4150943396227,156.8977201010263,B,O2 conc.B [nmol/mL],dataset_III,
306.7924528301887,156.6413318424339,B,O2 conc.B [nmol/mL],dataset_III,
307.1698113207547,156.7570527583389,B,O2 conc.B [nmol/mL],dataset_III,
307.5471698113208,156.6696690012942,B,O2 conc.B [nmol/mL],dataset_III,
307.9245283018868,156.6213726771351,B,O2 conc.B [nmol/mL],dataset_III,
308.3018867924528,156.5602400587169,B,O2 conc.B [nmol/mL],dataset_III,
308.6792452830189,156.7424063211132,B,O2 conc.B [nmol/mL],dataset_III,
309.0566037735849,157.5012249171075,B,O2 conc.B [nmol/mL],dataset_III,
309.4339622641509,156.8637410096777,B,O2 conc.B [nmol/mL],dataset_III,
309.811320754717,156.9555685422213,B,O2 conc.B [nmol/mL],dataset_III,
310.188679245283,157.2748985714762,B,O2 conc.B [nmol/mL],dataset_III,
310.5660377358491,156.7743784668089,B,O2 conc.B [nmol/mL],dataset_III,
310.9433962264151,156.2403326270904,B,O2 conc.B [nmol/mL],dataset_III,
311.3207547169811,156.615190493919,B,O2 conc.B [nmol/mL],dataset_III,
311.6981132075472,157.0448401649144,B,O2 conc.B [nmol/mL],dataset_III,
312.0754716981132,156.0429901943262,B,O2 conc.B [nmol/mL],dataset_III,
312.4528301886792,156.8153213198319,B,O2 conc.B [nmol/mL],dataset_III,
312.8301886792453,156.2350434042415,B,O2 conc.B [nmol/mL],dataset_III,
313.2075471698113,155.8841006515288,B,O2 conc.B [nmol/mL],dataset_III,
313.5849056603773,156.2047236078117,B,O2 conc.B [nmol/mL],dataset_III,
313.9622641509434,156.3685568245832,B,O2 conc.B [nmol/mL],dataset_III,
314.3396226415094,156.6396500974607,B,O2 conc.B [nmol/mL],dataset_III,
314.7169811320755,156.7905323338317,B,O2 conc.B [nmol/mL],dataset_III,
315.0943396226415,156.6550341387198,B,O2 conc.B [nmol/mL],dataset_III,
315.4716981132075,156.9139637473377,B,O2 conc.B [nmol/mL],dataset_III,
315.8490566037736,156.6980873011825,B,O2 conc.B [nmol/mL],dataset_III,
316.2264150943396,156.3895093465841,B,O2 conc.B [nmol/mL],dataset_III,
316.6037735849056,155.6600756174379,B,O2 conc.B [nmol/mL],dataset_III,
316.9811320754717,156.6165781783661,B,O2 conc.B [nmol/mL],dataset_III,
317.3584905660377,156.2984077798998,B,O2 conc.B [nmol/mL],dataset_III,
317.7358490566038,156.6671889328589,B,O2 conc.B [nmol/mL],dataset_III,
318.1132075471698,156.2653668896929,B,O2 conc.B [nmol/mL],dataset_III,
318.4905660377358,156.6514082742215,B,O2 conc.B [nmol/mL],dataset_III,
318.8679245283019,156.9794459933737,B,O2 conc.B [nmol/mL],dataset_III,
319.245283018868,156.484884071639,B,O2 conc.B [nmol/mL],dataset_III,
319.6226415094339,155.7244629255015,B,O2 conc.B [nmol/mL],dataset_III,
320.0,156.1247709310635,B,O2 conc.B [nmol/mL],dataset_III,
320.3773584905661,156.1985580061105,B,O2 conc.B [nmol/mL],dataset_III,
320.7547169811321,156.7446408033726,B,O2 conc.B [nmol/mL],dataset_III,
321.1320754716981,156.3171087751169,B,O2 conc.B [nmol/mL],dataset_III,
321.5094339622642,155.95419172574,B,O2 conc.B [nmol/mL],dataset_III,
321.8867924528302,155.7157060440589,B,O2 conc.B [nmol/mL],dataset_III,
322.2641509433962,156.1888839827562,B,O2 conc.B [nmol/mL],dataset_III,
322.6415094339623,155.7444634828339,B,O2 conc.B [nmol/mL],dataset_III,
323.0188679245283,155.4741988332653,B,O2 conc.B [nmol/mL],dataset_III,
323.3962264150944,156.3335373558672,B,O2 conc.B [nmol/mL],dataset_III,
323.7735849056604,156.0786344298349,B,O2 conc.B [nmol/mL],dataset_III,
324.1509433962264,156.0190315078413,B,O2 conc.B [nmol/mL],dataset_III,
324.5283018867925,156.0973683820244,B,O2 conc.B [nmol/mL],dataset_III,
324.9056603773585,155.8826592248548,B,O2 conc.B [nmol/mL],dataset_III,
325.2830188679245,156.6045801067834,B,O2 conc.B [nmol/mL],dataset_III,
325.6603773584906,156.3047418225276,B,O2 conc.B [nmol/mL],dataset_III,
326.0377358490566,155.8488262826334,B,O2 conc.B [nmol/mL],dataset_III,
326.4150943396227,156.3074311436764,B,O2 conc.B [nmol/mL],dataset_III,
326.7924528301887,155.9245456458151,B,O2 conc.B [nmol/mL],dataset_III,
327.1698113207547,156.0365597684913,B,O2 conc.B [nmol/mL],dataset_III,
327.5471698113208,155.6849028015534,B,O2 conc.B [nmol/mL],dataset_III,
327.9245283018868,157.0346823067105,B,O2 conc.B [nmol/mL],dataset_III,
328.3018867924528,156.1371012639273,B,O2 conc.B [nmol/mL],dataset_III,
328.6792452830189,156.1023946563147,B,O2 conc.B [nmol/mL],dataset_III,
329.0566037735849,156.4391412030494,B,O2 conc.B [nmol/mL],dataset_III,
329.4339622641509,156.3755307794695,B,O2 conc.B [nmol/mL],dataset_III,
329.811320754717,156.2031271944815,B,O2 conc.B [nmol/mL],dataset_III,
330.188679245283,155.8657847168975,B,O2 conc.B [nmol/mL],dataset_III,
330.5660377358491,155.841668531958,B,O2 conc.B [nmol/mL],dataset_III,
330.9433962264151,155.3988906670928,B,O2 conc.B [nmol/mL],dataset_III,
331.3207547169811,156.090726962737,B,O2 conc.B [nmol/mL],dataset_III,
331.6981132075472,155.6320242196091,B,O2 conc.B [nmol/mL],dataset_III,
332.0754716981132,155.3695865980388,B,O2 conc.B [nmol/mL],dataset_III,
332.4528301886792,155.9445794657575,B,O2 conc.B [nmol/mL],dataset_III,
332.8301886792453,155.7840597898804,B,O2 conc.B [nmol/mL],dataset_III,
333.2075471698113,155.8084508528075,B,O2 conc.B [nmol/mL],dataset_III,
333.5849056603773,156.0723825278842,B,O2 conc.B [nmol/mL],dataset_III,
333.9622641509434,155.7252536307954,B,O2 conc.B [nmol/mL],dataset_III,
334.3396226415094,155.9125488361923,B,O2 conc.B [nmol/mL],dataset_III,
334.7169811320755,155.1944194633484,B,O2 conc.B [nmol/mL],dataset_III,
335.0943396226415,156.285232973189,B,O2 conc.B [nmol/mL],dataset_III,
335.4716981132075,156.1495858751498,B,O2 conc.B [nmol/mL],dataset_III,
335.8490566037736,155.6923186896119,B,O2 conc.B [nmol/mL],dataset_III,
336.2264150943396,155.958341875345,B,O2 conc.B [nmol/mL],dataset_III,
336.6037735849056,155.5292290468888,B,O2 conc.B [nmol/mL],dataset_III,
336.9811320754717,156.0043538439894,B,O2 conc.B [nmol/mL],dataset_III,
337.3584905660377,156.0851523070756,B,O2 conc.B [nmol/mL],dataset_III,
337.7358490566038,155.2974611182,B,O2 conc.B [nmol/mL],dataset_III,
338.1132075471698,156.2296071866456,B,O2 conc.B [nmol/mL],dataset_III,
338.4905660377358,155.2873464689167,B,O2 conc.B [nmol/mL],dataset_III,
338.8679245283019,155.4648796259059,B,O2 conc.B [nmol/mL],dataset_III,
339.245283018868,155.5989480558696,B,O2 conc.B [nmol/mL],dataset_III,
339.6226415094339,156.0205301102737,B,O2 conc.B [nmol/mL],dataset_III,
340.0,155.4999326479882,B,O2 conc.B [nmol/mL],dataset_III,
340.3773584905661,155.1009207984642,B,O2 conc.B [nmol/mL],dataset_III,
340.7547169811321,155.3162243971394,B,O2 conc.B [nmol/mL],dataset_III,
341.1320754716981,155.9447995357163,B,O2 conc.B [nmol/mL],dataset_III,
341.5094339622642,155.9133419074691,B,O2 conc.B [nmol/mL],dataset_III,
341.8867924528302,155.9865819994883,B,O2 conc.B [nmol/mL],dataset_III,
342.2641509433962,156.1140578122089,B,O2 conc.B [nmol/mL],dataset_III,
342.6415094339623,155.1037007582613,B,O2 conc.B [nmol/mL],dataset_III,
343.0188679245283,155.4838594740652,B,O2 conc.B [nmol/mL],dataset_III,
343.3962264150944,156.0608059207091,B,O2 conc.B [nmol/mL],dataset_III,
343.7735849056604,155.4404326396693,B,O2 conc.B [nmol/mL],dataset_III,
344.1509433962264,156.0317254992002,B,O2 conc.B [nmol/mL],dataset_III,
344.5283018867925,155.4439696389469,B,O2 conc.B [nmol/mL],dataset_III,
344.9056603773585,155.755109266406,B,O2 conc.B [nmol/mL],dataset_III,
345.2830188679245,155.2001113388315,B,O2 conc.B [nmol/mL],dataset_III,
345.6603773584906,155.209563038827,B,O2 conc.B [nmol/mL],dataset_III,
346.0377358490566,155.7760698890359,B,O2 conc.B [nmol/mL],dataset_III,
346.4150943396227,155.3098484721295,B,O2 conc.B [nmol/mL],dataset_III,
346.7924528301887,155.5748882674049,B,O2 conc.B [nmol/mL],dataset_III,
347.1698113207547,156.0456397024615,B,O2 conc.B [nmol/mL],dataset_III,
347.5471698113208,155.1997671137687,B,O2 conc.B [nmol/mL],dataset_III,
347.9245283018868,154.8664882095902,B,O2 conc.B [nmol/mL],dataset_III,
348.3018867924528,155.1066351658847,B,O2 conc.B [nmol/mL],dataset_III,
348.6792452830189,155.6347206081761,B,O2 conc.B [nmol/mL],dataset_III,
349.0566037735849,155.348119251129,B,O2 conc.B [nmol/mL],dataset_III,
349.433962264151,155.7103037327616,B,O2 conc.B [nmol/mL],dataset_III,
349.811320754717,155.450668836293,B,O2 conc.B [nmol/mL],dataset_III,
350.188679245283,155.3199323452269,B,O2 conc.B [nmol/mL],dataset_III,
350.5660377358491,154.9733320087664,B,O2 conc.B [nmol/mL],dataset_III,
350.9433962264151,154.6755356460966,B,O2 conc.B [nmol/mL],dataset_III,
351.3207547169811,155.2795075180011,B,O2 conc.B [nmol/mL],dataset_III,
351.6981132075472,154.9797643669801,B,O2 conc.B [nmol/mL],dataset_III,
352.0754716981132,155.5496876383792,B,O2 conc.B [nmol/mL],dataset_III,
352.4528301886792,155.9336569907717,B,O2 conc.B [nmol/mL],dataset_III,
352.8301886792453,154.8168983614268,B,O2 conc.B [nmol/mL],dataset_III,
353.2075471698113,154.8823423740144,B,O2 conc.B [nmol/mL],dataset_III,
353.5849056603773,155.2778952180999,B,O2 conc.B [nmol/mL],dataset_III,
353.9622641509434,155.3001905662892,B,O2 conc.B [nmol/mL],dataset_III,
354.3396226415094,154.7073831272963,B,O2 conc.B [nmol/mL],dataset_III,
354.7169811320755,154.7068509625769,B,O2 conc.B [nmol/mL],dataset_III,
355.0943396226415,155.0452049716992,B,O2 conc.B [nmol/mL],dataset_III,
355.4716981132075,154.9962506678268,B,O2 conc.B [nmol/mL],dataset_III,
355.8490566037736,155.1440505187782,B,O2 conc.B [nmol/mL],dataset_III,
356.2264150943396,154.7996222247681,B,O2 conc.B [nmol/mL],dataset_III,
356.6037735849056,155.2347897187076,B,O2 conc.B [nmol/mL],dataset_III,
356.9811320754717,154.932627502645,B,O2 conc.B [nmol/mL],dataset_III,
357.3584905660377,154.6036858807138,B,O2 conc.B [nmol/mL],dataset_III,
357.7358490566038,155.6855547232542,B,O2 conc.B [nmol/mL],dataset_III,
358.1132075471698,155.1912480392772,B,O2 conc.B [nmol/mL],dataset_III,
358.4905660377358,154.9010658009671,B,O2 conc.B [nmol/mL],dataset_III,
358.8679245283019,155.1012680550817,B,O2 conc.B [nmol/mL],dataset_III,
359.245283018868,155.2582950077831,B,O2 conc.B [nmol/mL],dataset_III,
359.6226415094339,155.3237673561185,B,O2 conc.B [nmol/mL],dataset_III,
360.0,154.7400274228852,B,O2 conc.B [nmol/mL],dataset_III,
360.3773584905661,155.2590583439254,B,O2 conc.B [nmol/mL],dataset_III,
360.7547169811321,154.9911938049884,B,O2 conc.B [nmol/mL],dataset_III,
361.1320754716981,154.8193159551646,B,O2 conc.B [nmol/mL],dataset_III,
361.5094339622642,154.8873408092546,B,O2 conc.B [nmol/mL],dataset_III,
361.8867924528302,154.6065372866886,B,O2 conc.B [nmol/mL],dataset_III,
362.2641509433962,155.9624561434878,B,O2 conc.B [nmol/mL],dataset_III,
362.6415094339623,155.0284640045015,B,O2 conc.B [nmol/mL],dataset_III,
363.0188679245283,154.8408989112507,B,O2 conc.B [nmol/mL],dataset_III,
363.3962264150944,154.5655609951867,B,O2 conc.B [nmol/mL],dataset_III,
363.7735849056604,155.0725971671236,B,O2 conc.B [nmol/mL],dataset_III,
364.1509433962264,155.3672225477076,B,O2 conc.B [nmol/mL],dataset_III,
364.5283018867925,154.5148525710416,B,O2 conc.B [nmol/mL],dataset_III,
364.9056603773585,155.16353793849,B,O2 conc.B [nmol/mL],dataset_III,
365.2830188679245,154.7363132863745,B,O2 conc.B [nmol/mL],dataset_III,
365.6603773584906,154.1605388273343,B,O2 conc.B [nmol/mL],dataset_III,
366.0377358490566,154.687637958117,B,O2 conc.B [nmol/mL],dataset_III,
366.4150943396227,155.2474922065122,B,O2 conc.B [nmol/mL],dataset_III,
366.7924528301887,155.4537041253815,B,O2 conc.B [nmol/mL],dataset_III,
367.1698113207547,154.738754412303,B,O2 conc.B [nmol/mL],dataset_III,
367.5471698113208,154.5633563760699,B,O2 conc.B [nmol/mL],dataset_III,
367.9245283018868,154.1151024424858,B,O2 conc.B [nmol/mL],dataset_III,
368.3018867924528,155.2542814060589,B,O2 conc.B [nmol/mL],dataset_III,
368.6792452830189,154.8811226400661,B,O2 conc.B [nmol/mL],dataset_III,
369.0566037735849,154.0649403621606,B,O2 conc.B [nmol/mL],dataset_III,
369.433962264151,154.2440253594949,B,O2 conc.B [nmol/mL],dataset_III,
369.811320754717,154.836221346632,B,O2 conc.B [nmol/mL],dataset_III,
370.188679245283,155.2037626131804,B,O2 conc.B [nmol/mL],dataset_III,
370.5660377358491,154.6415949498602,B,O2 conc.B [nmol/mL],dataset_III,
370.9433962264151,154.8798335285406,B,O2 conc.B [nmol/mL],dataset_III,
371.3207547169811,154.0760239995029,B,O2 conc.B [nmol/mL],dataset_III,
371.6981132075472,154.3882078467466,B,O2 conc.B [nmol/mL],dataset_III,
372.0754716981132,154.6849500694589,B,O2 conc.B [nmol/mL],dataset_III,
372.4528301886793,154.1177225625287,B,O2 conc.B [nmol/mL],dataset_III,
372.8301886792453,154.4723358596641,B,O2 conc.B [nmol/mL],dataset_III,
373.2075471698113,154.5945613682849,B,O2 conc.B [nmol/mL],dataset_III,
373.5849056603773,155.0118628147623,B,O2 conc.B [nmol/mL],dataset_III,
373.9622641509434,154.2197212226457,B,O2 conc.B [nmol/mL],dataset_III,
374.3396226415094,153.9368387397366,B,O2 conc.B [nmol/mL],dataset_III,
374.7169811320755,154.4960241386912,B,O2 conc.B [nmol/mL],dataset_III,
375.0943396226415,154.5974504098126,B,O2 conc.B [nmol/mL],dataset_III,
375.4716981132075,154.3430952351683,B,O2 conc.B [nmol/mL],dataset_III,
375.8490566037736,154.7433411296781,B,O2 conc.B [nmol/mL],dataset_III,
376.2264150943396,154.353668246902,B,O2 conc.B [nmol/mL],dataset_III,
376.6037735849056,154.643424717894,B,O2 conc.B [nmol/mL],dataset_III,
376.9811320754717,154.1146550364256,B,O2 conc.B [nmol/mL],dataset_III,
377.3584905660377,154.8945794546652,B,O2 conc.B [nmol/mL],dataset_III,
377.7358490566038,154.9878518740637,B,O2 conc.B [nmol/mL],dataset_III,
378.1132075471698,154.8043540014066,B,O2 conc.B [nmol/mL],dataset_III,
378.4905660377358,154.4194440810432,B,O2 conc.B [nmol/mL],dataset_III,
378.8679245283019,153.7244662777611,B,O2 conc.B [nmol/mL],dataset_III,
379.245283018868,154.8552707286305,B,O2 conc.B [nmol/mL],dataset_III,
379.6226415094339,154.206726860181,B,O2 conc.B [nmol/mL],dataset_III,
380.0,154.4532262448869,B,O2 conc.B [nmol/mL],dataset_III,
380.3773584905661,153.8050109054861,B,O2 conc.B [nmol/mL],dataset_III,
380.7547169811321,153.905435659941,B,O2 conc.B [nmol/mL],dataset_III,
381.1320754716981,154.4216985970576,B,O2 conc.B [nmol/mL],dataset_III,
381.5094339622642,154.3894433970994,B,O2 conc.B [nmol/mL],dataset_III,
381.8867924528302,154.3503149710971,B,O2 conc.B [nmol/mL],dataset_III,
382.2641509433962,154.336542904548,B,O2 conc.B [nmol/mL],dataset_III,
382.6415094339623,154.1227268984162,B,O2 conc.B [nmol/mL],dataset_III,
383.0188679245283,154.8787950354283,B,O2 conc.B [nmol/mL],dataset_III,
383.3962264150944,154.0975588716537,B,O2 conc.B [nmol/mL],dataset_III,
383.7735849056604,154.0656470070134,B,O2 conc.B [nmol/mL],dataset_III,
384.1509433962264,153.8931241379486,B,O2 conc.B [nmol/mL],dataset_III,
384.5283018867925,154.0472158217688,B,O2 conc.B [nmol/mL],dataset_III,
384.9056603773585,154.3267930837757,B,O2 conc.B [nmol/mL],dataset_III,
385.2830188679245,154.2189448612469,B,O2 conc.B [nmol/mL],dataset_III,
385.6603773584906,153.9175261340225,B,O2 conc.B [nmol/mL],dataset_III,
386.0377358490566,153.6596289202371,B,O2 conc.B [nmol/mL],dataset_III,
386.4150943396227,154.3696535247073,B,O2 conc.B [nmol/mL],dataset_III,
386.7924528301887,153.9567076654652,B,O2 conc.B [nmol/mL],dataset_III,
387.1698113207547,154.2098181555143,B,O2 conc.B [nmol/mL],dataset_III,
387.5471698113208,153.691764462047,B,O2 conc.B [nmol/mL],dataset_III,
387.9245283018868,153.8343021920413,B,O2 conc.B [nmol/mL],dataset_III,
388.3018867924528,154.3012054880574,B,O2 conc.B [nmol/mL],dataset_III,
388.6792452830189,154.2873770791401,B,O2 conc.B [nmol/mL],dataset_III,
389.0566037735849,154.2012555649295,B,O2 conc.B [nmol/mL],dataset_III,
389.433962264151,153.7363587158176,B,O2 conc.B [nmol/mL],dataset_III,
389.811320754717,154.2606996454651,B,O2 conc.B [nmol/mL],dataset_III,
390.188679245283,153.7128981051196,B,O2 conc.B [nmol/mL],dataset_III,
390.5660377358491,154.0896075958243,B,O2 conc.B [nmol/mL],dataset_III,
390.9433962264151,153.7771490822119,B,O2 conc.B [nmol/mL],dataset_III,
391.3207547169811,153.7306978826846,B,O2 conc.B [nmol/mL],dataset_III,
391.6981132075472,153.6338847810791,B,O2 conc.B [nmol/mL],dataset_III,
392.0754716981132,154.378835779218,B,O2 conc.B [nmol/mL],dataset_III,
392.4528301886793,153.8845871235789,B,O2 conc.B [nmol/mL],dataset_III,
392.8301886792453,153.7088707554526,B,O2 conc.B [nmol/mL],dataset_III,
393.2075471698113,153.8897031493141,B,O2 conc.B [nmol/mL],dataset_III,
393.5849056603773,154.419195848057,B,O2 conc.B [nmol/mL],dataset_III,
393.9622641509434,154.1877028681238,B,O2 conc.B [nmol/mL],dataset_III,
394.3396226415094,153.4460664799929,B,O2 conc.B [nmol/mL],dataset_III,
394.7169811320755,153.2187274126385,B,O2 conc.B [nmol/mL],dataset_III,
395.0943396226415,154.6098661074487,B,O2 conc.B [nmol/mL],dataset_III,
395.4716981132075,153.5467972694547,B,O2 conc.B [nmol/mL],dataset_III,
395.8490566037736,154.2567963595192,B,O2 conc.B [nmol/mL],dataset_III,
396.2264150943396,153.9933856282105,B,O2 conc.B [nmol/mL],dataset_III,
