time_s,oxygen_nmol_ml,chamber,source_column,dataset,event
300.0,163.6950905876559,A,O2 conc.A [nmol/mL],dataset_II,oligomycin
300.5247813411079,163.4736620504767,A,O2 conc.A [nmol/mL],dataset_II,
301.0495626822158,162.7321123005318,A,O2 conc.A [nmol/mL],dataset_II,
301.5743440233236,163.270529638195,A,O2 conc.A [nmol/mL],dataset_II,
302.0991253644315,163.4055513288173,A,O2 conc.A [nmol/mL],dataset_II,
302.6239067055394,163.4636540277349,A,O2 conc.A [nmol/mL],dataset_II,
303.1486880466472,163.0365473597382,A,O2 conc.A [nmol/mL],dataset_II,
303.6734693877551,163.6250016556664,A,O2 conc.A [nmol/mL],dataset_II,
304.1982507288629,162.8179055822088,A,O2 conc.A [nmol/mL],dataset_II,
304.7230320699708,162.9611597002475,A,O2 conc.A [nmol/mL],dataset_II,
305.2478134110787,163.3388374056363,A,O2 conc.A [nmol/mL],dataset_II,
305.7725947521866,163.0958734496517,A,O2 conc.A [nmol/mL],dataset_II,
306.2973760932945,163.5627434121938,A,O2 conc.A [nmol/mL],dataset_II,
306.8221574344024,163.0878107355901,A,O2 conc.A [nmol/mL],dataset_II,
307.3469387755102,162.8609181623266,A,O2 conc.A [nmol/mL],dataset_II,
307.8717201166181,162.9033615802603,A,O2 conc.A [nmol/mL],dataset_II,
308.3965014577259,162.7035017024585,A,O2 conc.A [nmol/mL],dataset_II,
308.9212827988338,162.6354039702733,A,O2 conc.A [nmol/mL],dataset_II,
309.4460641399417,163.0909626684451,A,O2 conc.A [nmol/mL],dataset_II,
309.9708454810495,163.057187034341,A,O2 conc.A [nmol/mL],dataset_II,
310.4956268221574,163.214071069787,A,O2 conc.A [nmol/mL],dataset_II,
311.0204081632653,162.6803156981333,A,O2 conc.A [nmol/mL],dataset_II,
311.5451895043732,163.2697797907505,A,O2 conc.A [nmol/mL],dataset_II,
312.0699708454811,162.7541917839602,A,O2 conc.A [nmol/mL],dataset_II,
312.5947521865889,163.1981765649895,A,O2 conc.A [nmol/mL],dataset_II,
313.1195335276968,162.6749138177981,A,O2 conc.A [nmol/mL],dataset_II,
313.6443148688047,162.5777752416894,A,O2 conc.A [nmol/mL],dataset_II,
314.1690962099125,162.8026281932038,A,O2 conc.A [nmol/mL],dataset_II,
314.6938775510204,162.9765809048991,A,O2 conc.A [nmol/mL],dataset_II,
315.2186588921283,162.7375058106381,A,O2 conc.A [nmol/mL],dataset_II,
315.7434402332361,162.5294069936048,A,O2 conc.A [nmol/mL],dataset_II,
316.268221574344,162.319020053656,A,O2 conc.A [nmol/mL],dataset_II,
316.7930029154519,162.2824807107587,A,O2 conc.A [nmol/mL],dataset_II,
317.3177842565598,162.7370672595306,A,O2 conc.A [nmol/mL],dataset_II,
317.8425655976677,162.8373605885978,A,O2 conc.A [nmol/mL],dataset_II,
318.3673469387755,162.5273944656378,A,O2 conc.A [nmol/mL],dataset_II,
318.8921282798834,162.2784126827598,A,O2 conc.A [nmol/mL],dataset_II,
319.4169096209912,162.7438002193051,A,O2 conc.A [nmol/mL],dataset_II,
319.9416909620991,162.1839769789598,A,O2 conc.A [nmol/mL],dataset_II,
320.466472303207,162.3043442253177,A,O2 conc.A [nmol/mL],dataset_II,
320.9912536443148,162.6164014962308,A,O2 conc.A [nmol/mL],dataset_II,
321.5160349854227,161.8771475234707,A,O2 conc.A [nmol/mL],dataset_II,
322.0408163265306,162.5148110005709,A,O2 conc.A [nmol/mL],dataset_II,
322.5655976676385,162.2513441762648,A,O2 conc.A [nmol/mL],dataset_II,
323.0903790087464,162.402610093639,A,O2 conc.A [nmol/mL],dataset_II,
323.6151603498542,162.3349005711457,A,O2 conc.A [nmol/mL],dataset_II,
324.1399416909621,162.3828903343521,A,O2 conc.A [nmol/mL],dataset_II,
324.66472303207,162.4844405034062,A,O2 conc.A [nmol/mL],dataset_II,
325.1895043731778,162.0998408650793,A,O2 conc.A [nmol/mL],dataset_II,
325.7142857142857,162.6232145918936,A,O2 conc.A [nmol/mL],dataset_II,
326.2390670553936,162.4280283170058,A,O2 conc.A [nmol/mL],dataset_II,
326.7638483965014,162.4359738187468,A,O2 conc.A [nmol/mL],dataset_II,
327.2886297376093,162.4947924318545,A,O2 conc.A [nmol/mL],dataset_II,
327.8134110787172,162.3790092754519,A,O2 conc.A [nmol/mL],dataset_II,
328.3381924198251,162.3716676736694,A,O2 conc.A [nmol/mL],dataset_II,
328.862973760933,162.1580821897945,A,O2 conc.A [nmol/mL],dataset_II,
329.3877551020408,161.7610261080687,A,O2 conc.A [nmol/mL],dataset_II,
329.9125364431487,162.0624940796577,A,O2 conc.A [nmol/mL],dataset_II,
330.4373177842565,161.8824124783327,A,O2 conc.A [nmol/mL],dataset_II,
330.9620991253644,161.6976414799873,A,O2 conc.A [nmol/mL],dataset_II,
331.4868804664723,162.0964759036071,A,O2 conc.A [nmol/mL],dataset_II,
332.0116618075801,161.8682611261202,A,O2 conc.A [nmol/mL],dataset_II,
332.536443148688,161.7314831639383,A,O2 conc.A [nmol/mL],dataset_II,
333.0612244897959,161.7067197872194,A,O2 conc.A [nmol/mL],dataset_II,
333.5860058309038,162.0131101109713,A,O2 conc.A [nmol/mL],dataset_II,
334.1107871720117,162.0142096121347,A,O2 conc.A [nmol/mL],dataset_II,
334.6355685131196,162.2336917760622,A,O2 conc.A [nmol/mL],dataset_II,
335.1603498542274,161.8781345252361,A,O2 conc.A [nmol/mL],dataset_II,
335.6851311953353,162.1206089158871,A,O2 conc.A [nmol/mL],dataset_II,
336.2099125364431,162.1892509667333,A,O2 conc.A [nmol/mL],dataset_II,
336.734693877551,162.1047619530445,A,O2 conc.A [nmol/mL],dataset_II,
337.2594752186589,161.2044303514079,A,O2 conc.A [nmol/mL],dataset_II,
337.7842565597667,162.0814630417437,A,O2 conc.A [nmol/mL],dataset_II,
338.3090379008746,161.8377328979575,A,O2 conc.A [nmol/mL],dataset_II,
338.8338192419825,161.8373065180386,A,O2 conc.A [nmol/mL],dataset_II,
339.3586005830904,161.8027063181565,A,O2 conc.A [nmol/mL],dataset_II,
339.8833819241983,161.7841245376435,A,O2 conc.A [nmol/mL],dataset_II,
340.4081632653061,161.7468245864366,A,O2 conc.A [nmol/mL],dataset_II,
340.932944606414,161.5557784879682,A,O2 conc.A [nmol/mL],dataset_II,
341.4577259475219,161.1486337741565,A,O2 conc.A [nmol/mL],dataset_II,
341.9825072886297,161.5753497003254,A,O2 conc.A [nmol/mL],dataset_II,
342.5072886297376,161.3801812036284,A,O2 conc.A [nmol/mL],dataset_II,
343.0320699708455,161.8296908027282,A,O2 conc.A [nmol/mL],dataset_II,
343.5568513119533,161.4659941069305,A,O2 conc.A [nmol/mL],dataset_II,
344.0816326530612,161.537590356292,A,O2 conc.A [nmol/mL],dataset_II,
344.6064139941691,161.2828558121986,A,O2 conc.A [nmol/mL],dataset_II,
345.131195335277,161.3461374679623,A,O2 conc.A [nmol/mL],dataset_II,
345.6559766763849,161.4494456033505,A,O2 conc.A [nmol/mL],dataset_II,
346.1807580174927,161.0595208565412,A,O2 conc.A [nmol/mL],dataset_II,
346.7055393586006,161.484571715015,A,O2 conc.A [nmol/mL],dataset_II,
347.2303206997084,161.3614181569129,A,O2 conc.A [nmol/mL],dataset_II,
347.7551020408163,161.0700420528563,A,O2 conc.A [nmol/mL],dataset_II,
348.2798833819242,160.74544957159,A,O2 conc.A [nmol/mL],dataset_II,
348.804664723032,161.4518066052404,A,O2 conc.A [nmol/mL],dataset_II,
349.3294460641399,161.2276833458647,A,O2 conc.A [nmol/mL],dataset_II,
349.8542274052478,161.1481130361521,A,O2 conc.A [nmol/mL],dataset_II,
350.3790087463557,161.2001122658561,A,O2 conc.A [nmol/mL],dataset_II,
350.9037900874636,161.6918056924098,A,O2 conc.A [nmol/mL],dataset_II,
351.4285714285714,161.2037722488031,A,O2 conc.A [nmol/mL],dataset_II,
351.9533527696793,161.2164130907033,A,O2 conc.A [nmol/mL],dataset_II,
352.4781341107872,160.801525841436,A,O2 conc.A [nmol/mL],dataset_II,
353.002915451895,161.5636646093543,A,O2 conc.A [nmol/mL],dataset_II,
353.5276967930029,161.3597376225498,A,O2 conc.A [nmol/mL],dataset_II,
354.0524781341108,161.3756351273778,A,O2 conc.A [nmol/mL],dataset_II,
354.5772594752186,161.0993553773828,A,O2 conc.A [nmol/mL],dataset_II,
355.1020408163265,161.2951366757565,A,O2 conc.A [nmol/mL],dataset_II,
355.6268221574344,161.1372454713129,A,O2 conc.A [nmol/mL],dataset_II,
356.1516034985423,161.1763418160131,A,O2 conc.A [nmol/mL],dataset_II,
356.6763848396502,160.9635320909169,A,O2 conc.A [nmol/mL],dataset_II,
357.201166180758,160.6116441274847,A,O2 conc.A [nmol/mL],dataset_II,
357.7259475218659,161.2158654854284,A,O2 conc.A [nmol/mL],dataset_II,
358.2507288629737,160.4534477733133,A,O2 conc.A [nmol/mL],dataset_II,
358.7755102040816,160.8557392986449,A,O2 conc.A [nmol/mL],dataset_II,
359.3002915451895,160.8431286283581,A,O2 conc.A [nmol/mL],dataset_II,
359.8250728862974,160.612079999215,A,O2 conc.A [nmol/mL],dataset_II,
360.3498542274052,161.0046116025524,A,O2 conc.A [nmol/mL],dataset_II,
360.8746355685131,160.7797841771267,A,O2 conc.A [nmol/mL],dataset_II,
361.399416909621,160.6991853050936,A,O2 conc.A [nmol/mL],dataset_II,
361.9241982507289,160.9168986032535,A,O2 conc.A [nmol/mL],dataset_II,
362.4489795918367,160.6463291943874,A,O2 conc.A [nmol/mL],dataset_II,
362.9737609329446,161.0912547322557,A,O2 conc.A [nmol/mL],dataset_II,
363.4985422740525,160.81040929163,A,O2 conc.A [nmol/mL],dataset_II,
364.0233236151603,160.5824980599168,A,O2 conc.A [nmol/mL],dataset_II,
364.5481049562682,160.1935508466758,A,O2 conc.A [nmol/mL],dataset_II,
365.0728862973761,160.3312145754981,A,O2 conc.A [nmol/mL],dataset_II,
365.5976676384839,160.9083963549708,A,O2 conc.A [nmol/mL],dataset_II,
366.1224489795918,160.6025734270604,A,O2 conc.A [nmol/mL],dataset_II,
366.6472303206997,160.5229789604817,A,O2 conc.A [nmol/mL],dataset_II,
367.1720116618076,160.9831089145292,A,O2 conc.A [nmol/mL],dataset_II,
367.6967930029155,160.2301694840205,A,O2 conc.A [nmol/mL],dataset_II,
368.2215743440233,160.3829531291524,A,O2 conc.A [nmol/mL],dataset_II,
368.7463556851312,160.3897564439999,A,O2 conc.A [nmol/mL],dataset_II,
369.271137026239,160.633023467652,A,O2 conc.A [nmol/mL],dataset_II,
369.7959183673469,160.2990911317754,A,O2 conc.A [nmol/mL],dataset_II,
370.3206997084548,160.2901562533352,A,O2 conc.A [nmol/mL],dataset_II,
370.8454810495627,160.0207591504135,A,O2 conc.A [nmol/mL],dataset_II,
371.3702623906705,160.582919634791,A,O2 conc.A [nmol/mL],dataset_II,
371.8950437317784,160.5806529075724,A,O2 conc.A [nmol/mL],dataset_II,
372.4198250728863,160.2385596652558,A,O2 conc.A [nmol/mL],dataset_II,
372.9446064139942,160.3770246226589,A,O2 conc.A [nmol/mL],dataset_II,
373.469387755102,159.9915638897562,A,O2 conc.A [nmol/mL],dataset_II,
373.9941690962099,160.175307915938,A,O2 conc.A [nmol/mL],dataset_II,
374.5189504373178,160.6162847269857,A,O2 conc.A [nmol/mL],dataset_II,
375.0437317784256,160.2842654565082,A,O2 conc.A [nmol/mL],dataset_II,
375.5685131195335,160.806459428881,A,O2 conc.A [nmol/mL],dataset_II,
376.0932944606414,160.0106061558376,A,O2 conc.A [nmol/mL],dataset_II,
376.6180758017492,160.3310112297567,A,O2 conc.A [nmol/mL],dataset_II,
377.1428571428571,160.11559945282,A,O2 conc.A [nmol/mL],dataset_II,
377.667638483965,160.2844661556916,A,O2 conc.A [nmol/mL],dataset_II,
378.1924198250729,160.1197446382797,A,O2 conc.A [nmol/mL],dataset_II,
378.7172011661808,159.9597837348053,A,O2 conc.A [nmol/mL],dataset_II,
379.2419825072886,159.8617148555435,A,O2 conc.A [nmol/mL],dataset_II,
379.7667638483965,160.8236640156056,A,O2 conc.A [nmol/mL],dataset_II,
380.2915451895043,160.0163543501347,A,O2 conc.A [nmol/mL],dataset_II,
380.8163265306122,159.5100612267325,A,O2 conc.A [nmol/mL],dataset_II,
381.3411078717201,159.8306120315426,A,O2 conc.A [nmol/mL],dataset_II,
381.865889212828,160.1408078995295,A,O2 conc.A [nmol/mL],dataset_II,
382.3906705539358,159.8248316436846,A,O2 conc.A [nmol/mL],dataset_II,
382.9154518950437,160.2684810868365,A,O2 conc.A [nmol/mL],dataset_II,
383.4402332361516,160.1575048886625,A,O2 conc.A [nmol/mL],dataset_II,
383.9650145772595,159.8473564457337,A,O2 conc.A [nmol/mL],dataset_II,
384.4897959183673,159.7459229032354,A,O2 conc.A [nmol/mL],dataset_II,
385.0145772594752,159.5913124214138,A,O2 conc.A [nmol/mL],dataset_II,
385.5393586005831,159.6460568218349,A,O2 conc.A [nmol/mL],dataset_II,
386.0641399416909,159.4312984729905,A,O2 conc.A [nmol/mL],dataset_II,
386.5889212827988,160.0792190987848,A,O2 conc.A [nmol/mL],dataset_II,
387.1137026239067,160.1543310069286,A,O2 conc.A [nmol/mL],dataset_II,
387.6384839650146,159.4211570769613,A,O2 conc.A [nmol/mL],dataset_II,
388.1632653061224,159.4183066347184,A,O2 conc.A [nmol/mL],dataset_II,
388.6880466472303,159.2501351986154,A,O2 conc.A [nmol/mL],dataset_II,
389.2128279883382,159.4298353894513,A,O2 conc.A [nmol/mL],dataset_II,
389.7376093294461,158.8727505310609,A,O2 conc.A [nmol/mL],dataset_II,
390.2623906705539,159.3423007764709,A,O2 conc.A [nmol/mL],dataset_II,
390.7871720116618,159.9306351498259,A,O2 conc.A [nmol/mL],dataset_II,
391.3119533527697,159.4985239517562,A,O2 conc.A [nmol/mL],dataset_II,
391.8367346938775,159.7771239270816,A,O2 conc.A [nmol/mL],dataset_II,
392.3615160349854,159.419771386653,A,O2 conc.A [nmol/mL],dataset_II,
392.8862973760933,159.9607162611061,A,O2 conc.A [nmol/mL],dataset_II,
393.4110787172011,159.5488897168545,A,O2 conc.A [nmol/mL],dataset_II,
393.935860058309,159.3821204323071,A,O2 conc.A [nmol/mL],dataset_II,
394.4606413994169,160.0942627959882,A,O2 conc.A [nmol/mL],dataset_II,
394.9854227405248,159.3535746099222,A,O2 conc.A [nmol/mL],dataset_II,
395.5102040816327,159.1079225209152,A,O2 conc.A [nmol/mL],dataset_II,
396.0349854227405,159.4422416431951,A,O2 conc.A [nmol/mL],dataset_II,
396.5597667638484,159.360591167429,A,O2 conc.A [nmol/mL],dataset_II,
397.0845481049562,159.6154168497285,A,O2 conc.A [nmol/mL],dataset_II,
397.6093294460641,159.0969630146861,A,O2 conc.A [nmol/mL],dataset_II,
398.134110787172,159.507086513059,A,O2 conc.A [nmol/mL],dataset_II,
398.6588921282799,159.4976301822163,A,O2 conc.A [nmol/mL],dataset_II,
399.1836734693877,159.0960570259775,A,O2 conc.A [nmol/mL],dataset_II,
399.7084548104956,159.2823256347856,A,O2 conc.A [nmol/mL],dataset_II,
400.2332361516035,159.0123624285399,A,O2 conc.A [nmol/mL],dataset_II,
400.7580174927114,159.7850382206172,A,O2 conc.A [nmol/mL],dataset_II,
401.2827988338192,159.0010870959954,A,O2 conc.A [nmol/mL],dataset_II,
401.8075801749271,159.0423891600617,A,O2 conc.A [nmol/mL],dataset_II,
402.332361516035,158.8677340499064,A,O2 conc.A [nmol/mL],dataset_II,
402.8571428571428,159.0261990210271,A,O2 conc.A [nmol/mL],dataset_II,
403.3819241982507,159.0897961175743,A,O2 conc.A [nmol/mL],dataset_II,
403.9067055393586,159.2617481925177,A,O2 conc.A [nmol/mL],dataset_II,
404.4314868804665,158.8957150316029,A,O2 conc.A [nmol/mL],dataset_II,
404.9562682215743,158.980428987894,A,O2 conc.A [nmol/mL],dataset_II,
405.4810495626822,158.6512859204059,A,O2 conc.A [nmol/mL],dataset_II,
406.0058309037901,158.7770934897701,A,O2 conc.A [nmol/mL],dataset_II,
406.530612244898,159.6514317204876,A,O2 conc.A [nmol/mL],dataset_II,
407.0553935860058,159.2013264133042,A,O2 conc.A [nmol/mL],dataset_II,
407.5801749271137,158.7241953894277,A,O2 conc.A [nmol/mL],dataset_II,
408.1049562682216,158.5637378739362,A,O2 conc.A [nmol/mL],dataset_II,
408.6297376093294,158.6327272611444,A,O2 conc.A [nmol/mL],dataset_II,
409.1545189504373,158.8497360383966,A,O2 conc.A [nmol/mL],dataset_II,
409.6793002915452,158.8423764848503,A,O2 conc.A [nmol/mL],dataset_II,
410.204081632653,158.6261401720178,A,O2 conc.A [nmol/mL],dataset_II,
410.7288629737609,158.4691224900609,A,O2 conc.A [nmol/mL],dataset_II,
411.2536443148688,159.1248965175568,A,O2 conc.A [nmol/mL],dataset_II,
411.7784256559767,158.8607590385724,A,O2 conc.A [nmol/mL],dataset_II,
412.3032069970845,158.6327314553653,A,O2 conc.A [nmol/mL],dataset_II,
412.8279883381924,158.6497439428165,A,O2 conc.A [nmol/mL],dataset_II,
413.3527696793003,158.5510624145068,A,O2 conc.A [nmol/mL],dataset_II,
413.8775510204081,157.9279694523063,A,O2 conc.A [nmol/mL],dataset_II,
414.402332361516,158.6694320551106,A,O2 conc.A [nmol/mL],dataset_II,
414.9271137026239,158.351416280445,A,O2 conc.A [nmol/mL],dataset_II,
415.4518950437318,158.3469170926466,A,O2 conc.A [nmol/mL],dataset_II,
415.9766763848396,158.4160583505977,A,O2 conc.A [nmol/mL],dataset_II,
416.5014577259475,158.737735165168,A,O2 conc.A [nmol/mL],dataset_II,
417.0262390670554,158.2405628189376,A,O2 conc.A [nmol/mL],dataset_II,
417.5510204081633,158.1531609406748,A,O2 conc.A [nmol/mL],dataset_II,
418.0758017492711,158.6502301089447,A,O2 conc.A [nmol/mL],dataset_II,
418.600583090379,158.6573951008777,A,O2 conc.A [nmol/mL],dataset_II,
419.1253644314869,158.2076052323509,A,O2 conc.A [nmol/mL],dataset_II,
419.6501457725947,158.5664738632097,A,O2 conc.A [nmol/mL],dataset_II,
420.1749271137026,158.3315021208751,A,O2 conc.A [nmol/mL],dataset_II,
420.6997084548105,158.4582690572147,A,O2 conc.A [nmol/mL],dataset_II,
421.2244897959184,158.0462417276629,A,O2 conc.A [nmol/mL],dataset_II,
421.7492711370262,158.5482411946277,A,O2 conc.A [nmol/mL],dataset_II,
422.2740524781341,158.6193681054302,A,O2 conc.A [nmol/mL],dataset_II,
422.798833819242,158.4563574604265,A,O2 conc.A [nmol/mL],dataset_II,
423.3236151603498,158.415209926568,A,O2 conc.A [nmol/mL],dataset_II,
423.8483965014577,157.3110919317432,A,O2 conc.A [nmol/mL],dataset_II,
424.3731778425656,158.2978539426755,A,O2 conc.A [nmol/mL],dataset_II,
424.8979591836735,158.2048709608759,A,O2 conc.A [nmol/mL],dataset_II,
425.4227405247813,158.153006697983,A,O2 conc.A [nmol/mL],dataset_II,
425.9475218658892,158.0106593618528,A,O2 conc.A [nmol/mL],dataset_II,
426.4723032069971,158.1606808877303,A,O2 conc.A [nmol/mL],dataset_II,
426.9970845481049,158.2284047799457,A,O2 conc.A [nmol/mL],dataset_II,
427.5218658892128,158.0379641731955,A,O2 conc.A [nmol/mL],dataset_II,
428.0466472303207,157.9666159630756,A,O2 conc.A [nmol/mL],dataset_II,
428.5714285714286,158.3684212354157,A,O2 conc.A [nmol/mL],dataset_II,
429.0962099125364,157.7631767905467,A,O2 conc.A [nmol/mL],dataset_II,
429.6209912536443,158.2755931515085,A,O2 conc.A [nmol/mL],dataset_II,
430.1457725947522,158.0407932526791,A,O2 conc.A [nmol/mL],dataset_II,
430.6705539358601,157.7740495101251,A,O2 conc.A [nmol/mL],dataset_II,
431.1953352769679,157.8811662321331,A,O2 conc.A [nmol/mL],dataset_II,
431.7201166180758,157.7021990901574,A,O2 conc.A [nmol/mL],dataset_II,
432.2448979591837,158.0794994051783,A,O2 conc.A [nmol/mL],dataset_II,
432.7696793002915,157.9762445007894,A,O2 conc.A [nmol/mL],dataset_II,
433.2944606413994,157.7286058012348,A,O2 conc.A [nmol/mL],dataset_II,
433.8192419825073,157.5707860549912,A,O2 conc.A [nmol/mL],dataset_II,
434.3440233236151,157.9003054378671,A,O2 conc.A [nmol/mL],dataset_II,
434.868804664723,158.0427586009448,A,O2 conc.A [nmol/mL],dataset_II,
435.3935860058309,157.7534888966368,A,O2 conc.A [nmol/mL],dataset_II,
435.9183673469388,157.8650718939579,A,O2 conc.A [nmol/mL],dataset_II,
436.4431486880466,157.6450127658569,A,O2 conc.A [nmol/mL],dataset_II,
436.9679300291545,157.7344476397608,A,O2 conc.A [nmol/mL],dataset_II,
437.4927113702624,157.6232703951797,A,O2 conc.A [nmol/mL],dataset_II,
438.0174927113702,157.7481374435469,A,O2 conc.A [nmol/mL],dataset_II,
438.5422740524781,157.2757195643247,A,O2 conc.A [nmol/mL],dataset_II,
439.067055393586,157.792746108167,A,O2 conc.A [nmol/mL],dataset_II,
439.5918367346939,157.55275114176,A,O2 conc.A [nmol/mL],dataset_II,
440.1166180758017,157.67842206387,A,O2 conc.A [nmol/mL],dataset_II,
440.6413994169096,157.4822282998934,A,O2 conc.A [nmol/mL],dataset_II,
441.1661807580175,157.6259319139112,A,O2 conc.A [nmol/mL],dataset_II,
441.6909620991254,157.2562367003486,A,O2 conc.A [nmol/mL],dataset_II,
442.2157434402332,157.8002017893216,A,O2 conc.A [nmol/mL],dataset_II,
442.7405247813411,157.0555628241142,A,O2 conc.A [nmol/mL],dataset_II,
443.265306122449,157.2001750521567,A,O2 conc.A [nmol/mL],dataset_II,
443.7900874635568,157.4974370580695,A,O2 conc.A [nmol/mL],dataset_II,
444.3148688046647,157.7827668968193,A,O2 conc.A [nmol/mL],dataset_II,
444.8396501457726,157.465123685819,A,O2 conc.A [nmol/mL],dataset_II,
445.3644314868804,157.3121507813964,A,O2 conc.A [nmol/mL],dataset_II,
445.8892128279883,156.99639114426,A,O2 conc.A [nmol/mL],dataset_II,
446.4139941690962,157.2833802988232,A,O2 conc.A [nmol/mL],dataset_II,
446.9387755102041,157.3047659970354,A,O2 conc.A [nmol/mL],dataset_II,
447.463556851312,157.7109131960015,A,O2 conc.A [nmol/mL],dataset_II,
447.9883381924198,157.4223381249441,A,O2 conc.A [nmol/mL],dataset_II,
