time_s,oxygen_nmol_ml,chamber,source_column,dataset,event
256.6666666666667,172.5647418059516,B,O2 conc.B [nmol/mL],dataset_I,
257.7777777777778,172.9175497292619,B,O2 conc.B [nmol/mL],dataset_I,
258.8888888888889,172.2170766818542,B,O2 conc.B [nmol/mL],dataset_I,
260.0,171.4097310815323,B,O2 conc.B [nmol/mL],dataset_I,
261.1111111111111,171.7923039682639,B,O2 conc.B [nmol/mL],dataset_I,
262.2222222222222,172.3242233933757,B,O2 conc.B [nmol/mL],dataset_I,
263.3333333333333,171.7838680812764,B,O2 conc.B [nmol/mL],dataset_I,
264.4444444444445,171.5572704035425,B,O2 conc.B [nmol/mL],dataset_I,
265.5555555555555,170.4768559611992,B,O2 conc.B [nmol/mL],dataset_I,
266.6666666666667,170.8158387553477,B,O2 conc.B [nmol/mL],dataset_I,
267.7777777777778,170.2581338313726,B,O2 conc.B [nmol/mL],dataset_I,
268.8888888888889,170.3763792838041,B,O2 conc.B [nmol/mL],dataset_I,
270.0,169.630460505212,B,O2 conc.B [nmol/mL],dataset_I,
271.1111111111111,170.2666794572777,B,O2 conc.B [nmol/mL],dataset_I,
272.2222222222222,169.8197688593206,B,O2 conc.B [nmol/mL],dataset_I,
273.3333333333333,169.6590940106673,B,O2 conc.B [nmol/mL],dataset_I,
274.4444444444445,169.0706219052059,B,O2 conc.B [nmol/mL],dataset_I,
275.5555555555555,169.2049930083006,B,O2 conc.B [nmol/mL],dataset_I,
276.6666666666667,169.3596557814445,B,O2 conc.B [nmol/mL],dataset_I,
277.7777777777778,168.3332302186842,B,O2 conc.B [nmol/mL],dataset_I,
278.8888888888889,169.2372089268917,B,O2 conc.B [nmol/mL],dataset_I,
280.0,168.3909863483847,B,O2 conc.B [nmol/mL],dataset_I,
281.1111111111111,168.543327954572,B,O2 conc.B [nmol/mL],dataset_I,
282.2222222222222,167.8857636096587,B,O2 conc.B [nmol/mL],dataset_I,
283.3333333333334,168.8641767321663,B,O2 conc.B [nmol/mL],dataset_I,
284.4444444444445,168.2873881075732,B,O2 conc.B [nmol/mL],dataset_I,
285.5555555555555,168.4245289747475,B,O2 conc.B [nmol/mL],dataset_I,
286.6666666666667,166.3619463088044,B,O2 conc.B [nmol/mL],dataset_I,
287.7777777777778,167.0181245828259,B,O2 conc.B [nmol/mL],dataset_I,
288.8888888888889,167.2542741036937,B,O2 conc.B [nmol/mL],dataset_I,
290.0,167.6197789642177,B,O2 conc.B [nmol/mL],dataset_I,
291.1111111111111,166.6074577399278,B,O2 conc.B [nmol/mL],dataset_I,
292.2222222222222,167.3018268495818,B,O2 conc.B [nmol/mL],dataset_I,
293.3333333333334,165.6097830998684,B,O2 conc.B [nmol/mL],dataset_I,
294.4444444444445,166.340874448528,B,O2 conc.B [nmol/mL],dataset_I,
295.5555555555555,165.7727688003245,B,O2 conc.B [nmol/mL],dataset_I,
296.6666666666667,165.2652198746826,B,O2 conc.B [nmol/mL],dataset_I,
297.7777777777778,166.2942839741039,B,O2 conc.B [nmol/mL],dataset_I,
298.8888888888889,164.7704879364647,B,O2 conc.B [nmol/mL],dataset_I,
300.0,165.5391172269477,B,O2 conc.B [nmol/mL],dataset_I,oligomycin
300.4358353510896,165.1643596789692,B,O2 conc.B [nmol/mL],dataset_I,
300.8716707021792,165.1003886834123,B,O2 conc.B [nmol/mL],dataset_I,
301.3075060532688,164.459506737528,B,O2 conc.B [nmol/mL],dataset_I,
301.7433414043584,164.9463189635746,B,O2 conc.B [nmol/mL],dataset_I,
302.1791767554479,164.9224271353104,B,O2 conc.B [nmol/mL],dataset_I,
302.6150121065375,165.4241084480398,B,O2 conc.B [nmol/mL],dataset_I,
303.0508474576271,164.5505588504304,B,O2 conc.B [nmol/mL],dataset_I,
303.4866828087167,165.1460972709769,B,O2 conc.B [nmol/mL],dataset_I,
303.9225181598063,164.1665824315516,B,O2 conc.B [nmol/mL],dataset_I,
304.3583535108959,165.5944552818563,B,O2 conc.B [nmol/mL],dataset_I,
304.7941888619854,165.3150714089901,B,O2 conc.B [nmol/mL],dataset_I,
305.2300242130751,164.6797404103162,B,O2 conc.B [nmol/mL],dataset_I,
305.6658595641646,164.7920900155882,B,O2 conc.B [nmol/mL],dataset_I,
306.1016949152543,164.9837857866966,B,O2 conc.B [nmol/mL],dataset_I,
306.5375302663438,164.6404674692826,B,O2 conc.B [nmol/mL],dataset_I,
306.9733656174334,163.9259404114254,B,O2 conc.B [nmol/mL],dataset_I,
307.409200968523,163.8929669406877,B,O2 conc.B [nmol/mL],dataset_I,
307.8450363196126,164.1831924595066,B,O2 conc.B [nmol/mL],dataset_I,
308.2808716707022,164.7725791264329,B,O2 conc.B [nmol/mL],dataset_I,
308.7167070217918,165.2720209896464,B,O2 conc.B [nmol/mL],dataset_I,
309.1525423728814,164.5162939177766,B,O2 conc.B [nmol/mL],dataset_I,
309.588377723971,164.2406524677469,B,O2 conc.B [nmol/mL],dataset_I,
310.0242130750605,164.5735987689758,B,O2 conc.B [nmol/mL],dataset_I,
310.4600484261501,164.3579734731155,B,O2 conc.B [nmol/mL],dataset_I,
310.8958837772397,163.8463286270963,B,O2 conc.B [nmol/mL],dataset_I,
311.3317191283293,164.5059733970658,B,O2 conc.B [nmol/mL],dataset_I,
311.7675544794189,164.1210114361098,B,O2 conc.B [nmol/mL],dataset_I,
312.2033898305085,164.4879451251934,B,O2 conc.B [nmol/mL],dataset_I,
312.6392251815981,163.7379149934036,B,O2 conc.B [nmol/mL],dataset_I,
313.0750605326876,164.4083907458567,B,O2 conc.B [nmol/mL],dataset_I,
313.5108958837773,164.0196573978387,B,O2 conc.B [nmol/mL],dataset_I,
313.9467312348668,164.5614002565011,B,O2 conc.B [nmol/mL],dataset_I,
314.3825665859564,164.5389153760576,B,O2 conc.B [nmol/mL],dataset_I,
314.818401937046,164.2452550423883,B,O2 conc.B [nmol/mL],dataset_I,
315.2542372881356,164.1908035422278,B,O2 conc.B [nmol/mL],dataset_I,
315.6900726392252,164.0595052605453,B,O2 conc.B [nmol/mL],dataset_I,
316.1259079903148,164.104504285257,B,O2 conc.B [nmol/mL],dataset_I,
316.5617433414043,164.860872111282,B,O2 conc.B [nmol/mL],dataset_I,
316.997578692494,164.21414971439,B,O2 conc.B [nmol/mL],dataset_I,
317.4334140435835,164.5931686954181,B,O2 conc.B [nmol/mL],dataset_I,
317.8692493946731,164.2962060231398,B,O2 conc.B [nmol/mL],dataset_I,
318.3050847457627,163.847504997143,B,O2 conc.B [nmol/mL],dataset_I,
318.7409200968523,163.83094603881,B,O2 conc.B [nmol/mL],dataset_I,
319.1767554479419,163.9533088393604,B,O2 conc.B [nmol/mL],dataset_I,
319.6125907990315,163.4291566815397,B,O2 conc.B [nmol/mL],dataset_I,
320.0484261501211,164.0014794019634,B,O2 conc.B [nmol/mL],dataset_I,
320.4842615012107,163.6347428662305,B,O2 conc.B [nmol/mL],dataset_I,
320.9200968523002,163.4607674115973,B,O2 conc.B [nmol/mL],dataset_I,
321.3559322033898,163.8552628894933,B,O2 conc.B [nmol/mL],dataset_I,
321.7917675544794,163.8074247501842,B,O2 conc.B [nmol/mL],dataset_I,
322.227602905569,163.9694088212437,B,O2 conc.B [nmol/mL],dataset_I,
322.6634382566586,164.5489272381426,B,O2 conc.B [nmol/mL],dataset_I,
323.0992736077482,163.614030762832,B,O2 conc.B [nmol/mL],dataset_I,
323.5351089588378,164.2682084129848,B,O2 conc.B [nmol/mL],dataset_I,
323.9709443099273,164.1080937525475,B,O2 conc.B [nmol/mL],dataset_I,
324.406779661017,163.8577131565273,B,O2 conc.B [nmol/mL],dataset_I,
324.8426150121065,163.448688524623,B,O2 conc.B [nmol/mL],dataset_I,
325.2784503631961,164.0123368784451,B,O2 conc.B [nmol/mL],dataset_I,
325.7142857142857,163.8658363663896,B,O2 conc.B [nmol/mL],dataset_I,
326.1501210653753,163.8382655939287,B,O2 conc.B [nmol/mL],dataset_I,
326.5859564164649,164.2245809270053,B,O2 conc.B [nmol/mL],dataset_I,
327.0217917675545,163.7659008402954,B,O2 conc.B [nmol/mL],dataset_I,
327.457627118644,163.8555995650141,B,O2 conc.B [nmol/mL],dataset_I,
327.8934624697337,162.9408501529763,B,O2 conc.B [nmol/mL],dataset_I,
328.3292978208232,163.2408990707818,B,O2 conc.B [nmol/mL],dataset_I,
328.7651331719129,163.1358417588996,B,O2 conc.B [nmol/mL],dataset_I,
329.2009685230024,163.3029248905196,B,O2 conc.B [nmol/mL],dataset_I,
329.636803874092,163.5899327876928,B,O2 conc.B [nmol/mL],dataset_I,
330.0726392251816,163.5517935640028,B,O2 conc.B [nmol/mL],dataset_I,
330.5084745762712,163.534276821424,B,O2 conc.B [nmol/mL],dataset_I,
330.9443099273608,163.2951398049002,B,O2 conc.B [nmol/mL],dataset_I,
331.3801452784504,163.2386411583973,B,O2 conc.B [nmol/mL],dataset_I,
331.8159806295399,163.0275963176397,B,O2 conc.B [nmol/mL],dataset_I,
332.2518159806295,163.0903296632488,B,O2 conc.B [nmol/mL],dataset_I,
332.6876513317191,163.3401468546593,B,O2 conc.B [nmol/mL],dataset_I,
333.1234866828087,163.4858443146402,B,O2 conc.B [nmol/mL],dataset_I,
333.5593220338983,162.7731011237541,B,O2 conc.B [nmol/mL],dataset_I,
333.9951573849879,162.6615326958471,B,O2 conc.B [nmol/mL],dataset_I,
334.4309927360775,163.0702265632244,B,O2 conc.B [nmol/mL],dataset_I,
334.8668280871671,162.9948564125062,B,O2 conc.B [nmol/mL],dataset_I,
335.3026634382567,163.0136234150084,B,O2 conc.B [nmol/mL],dataset_I,
335.7384987893462,162.8625982766321,B,O2 conc.B [nmol/mL],dataset_I,
336.1743341404358,163.4679465710926,B,O2 conc.B [nmol/mL],dataset_I,
336.6101694915254,162.8060844958711,B,O2 conc.B [nmol/mL],dataset_I,
337.046004842615,163.4151159712231,B,O2 conc.B [nmol/mL],dataset_I,
337.4818401937046,162.7130181706902,B,O2 conc.B [nmol/mL],dataset_I,
337.9176755447942,162.9413375886525,B,O2 conc.B [nmol/mL],dataset_I,
338.3535108958838,163.1002416933362,B,O2 conc.B [nmol/mL],dataset_I,
338.7893462469734,163.0788298679761,B,O2 conc.B [nmol/mL],dataset_I,
339.2251815980629,162.9454076911541,B,O2 conc.B [nmol/mL],dataset_I,
339.6610169491526,163.4199591700247,B,O2 conc.B [nmol/mL],dataset_I,
340.0968523002421,162.7717377591142,B,O2 conc.B [nmol/mL],dataset_I,
340.5326876513317,163.2982192278455,B,O2 conc.B [nmol/mL],dataset_I,
340.9685230024213,163.3490969332722,B,O2 conc.B [nmol/mL],dataset_I,
341.4043583535109,162.638310657862,B,O2 conc.B [nmol/mL],dataset_I,
341.8401937046005,163.0273902487273,B,O2 conc.B [nmol/mL],dataset_I,
342.2760290556901,161.8752495428275,B,O2 conc.B [nmol/mL],dataset_I,
342.7118644067797,162.6550789960375,B,O2 conc.B [nmol/mL],dataset_I,
343.1476997578692,162.6851887318399,B,O2 conc.B [nmol/mL],dataset_I,
343.5835351089588,162.4488554307174,B,O2 conc.B [nmol/mL],dataset_I,
344.0193704600484,163.0749105394597,B,O2 conc.B [nmol/mL],dataset_I,
344.455205811138,162.9087071994743,B,O2 conc.B [nmol/mL],dataset_I,
344.8910411622276,162.7111868763878,B,O2 conc.B [nmol/mL],dataset_I,
345.3268765133172,162.6871344421809,B,O2 conc.B [nmol/mL],dataset_I,
345.7627118644068,163.0168424496954,B,O2 conc.B [nmol/mL],dataset_I,
346.1985472154964,163.1966341743228,B,O2 conc.B [nmol/mL],dataset_I,
346.6343825665859,162.9189224060851,B,O2 conc.B [nmol/mL],dataset_I,
347.0702179176756,162.1576797425456,B,O2 conc.B [nmol/mL],dataset_I,
347.5060532687651,161.9785194864679,B,O2 conc.B [nmol/mL],dataset_I,
347.9418886198547,162.3721611307211,B,O2 conc.B [nmol/mL],dataset_I,
348.3777239709443,162.7950906681218,B,O2 conc.B [nmol/mL],dataset_I,
348.8135593220339,162.1544018497883,B,O2 conc.B [nmol/mL],dataset_I,
349.2493946731235,162.5165495692334,B,O2 conc.B [nmol/mL],dataset_I,
349.6852300242131,162.8320434022422,B,O2 conc.B [nmol/mL],dataset_I,
350.1210653753027,161.774679463136,B,O2 conc.B [nmol/mL],dataset_I,
350.5569007263923,162.2643183969099,B,O2 conc.B [nmol/mL],dataset_I,
350.9927360774818,162.3501887238174,B,O2 conc.B [nmol/mL],dataset_I,
351.4285714285714,162.5367538687186,B,O2 conc.B [nmol/mL],dataset_I,
351.864406779661,162.2782746260019,B,O2 conc.B [nmol/mL],dataset_I,
352.3002421307506,162.2146594993695,B,O2 conc.B [nmol/mL],dataset_I,
352.7360774818402,161.9717284875568,B,O2 conc.B [nmol/mL],dataset_I,
353.1719128329298,162.0549854602565,B,O2 conc.B [nmol/mL],dataset_I,
353.6077481840194,162.2044495562996,B,O2 conc.B [nmol/mL],dataset_I,
354.043583535109,162.1154985023861,B,O2 conc.B [nmol/mL],dataset_I,
354.4794188861986,161.9656151391345,B,O2 conc.B [nmol/mL],dataset_I,
354.9152542372881,162.2360568289237,B,O2 conc.B [nmol/mL],dataset_I,
355.3510895883777,161.8603651702188,B,O2 conc.B [nmol/mL],dataset_I,
355.7869249394673,162.804352493617,B,O2 conc.B [nmol/mL],dataset_I,
356.2227602905569,162.295367300238,B,O2 conc.B [nmol/mL],dataset_I,
356.6585956416465,161.9865914749029,B,O2 conc.B [nmol/mL],dataset_I,
357.0944309927361,162.0588949126088,B,O2 conc.B [nmol/mL],dataset_I,
357.5302663438256,162.1123257882635,B,O2 conc.B [nmol/mL],dataset_I,
357.9661016949153,161.6740826496545,B,O2 conc.B [nmol/mL],dataset_I,
358.4019370460048,162.2169452493897,B,O2 conc.B [nmol/mL],dataset_I,
358.8377723970945,161.7753807662688,B,O2 conc.B [nmol/mL],dataset_I,
359.273607748184,161.2359421414955,B,O2 conc.B [nmol/mL],dataset_I,
359.7094430992736,162.0523177154394,B,O2 conc.B [nmol/mL],dataset_I,
360.1452784503632,162.7046633505234,B,O2 conc.B [nmol/mL],dataset_I,
360.5811138014528,161.4439639769142,B,O2 conc.B [nmol/mL],dataset_I,
361.0169491525424,161.2872283066354,B,O2 conc.B [nmol/mL],dataset_I,
361.452784503632,161.9123379185613,B,O2 conc.B [nmol/mL],dataset_I,
361.8886198547215,161.7066987877429,B,O2 conc.B [nmol/mL],dataset_I,
362.3244552058111,161.6852164230391,B,O2 conc.B [nmol/mL],dataset_I,
362.7602905569007,162.2102072554684,B,O2 conc.B [nmol/mL],dataset_I,
363.1961259079903,161.7430073896556,B,O2 conc.B [nmol/mL],dataset_I,
363.6319612590799,161.2308441814366,B,O2 conc.B [nmol/mL],dataset_I,
364.0677966101695,161.5447810997207,B,O2 conc.B [nmol/mL],dataset_I,
364.5036319612591,161.6629546837433,B,O2 conc.B [nmol/mL],dataset_I,
364.9394673123487,161.6974434623306,B,O2 conc.B [nmol/mL],dataset_I,
365.3753026634383,161.1713409403843,B,O2 conc.B [nmol/mL],dataset_I,
365.8111380145278,161.767134824553,B,O2 conc.B [nmol/mL],dataset_I,
366.2469733656175,161.5800640798679,B,O2 conc.B [nmol/mL],dataset_I,
366.682808716707,161.6925046706462,B,O2 conc.B [nmol/mL],dataset_I,
367.1186440677966,160.9666385533204,B,O2 conc.B [nmol/mL],dataset_I,
367.5544794188862,160.8405629330493,B,O2 conc.B [nmol/mL],dataset_I,
367.9903147699758,160.9905786271551,B,O2 conc.B [nmol/mL],dataset_I,
368.4261501210653,160.4579036979515,B,O2 conc.B [nmol/mL],dataset_I,
368.861985472155,161.0600292147217,B,O2 conc.B [nmol/mL],dataset_I,
369.2978208232445,161.7982030622566,B,O2 conc.B [nmol/mL],dataset_I,
369.7336561743342,161.2739785545722,B,O2 conc.B [nmol/mL],dataset_I,
370.1694915254237,161.7066839773476,B,O2 conc.B [nmol/mL],dataset_I,
370.6053268765133,161.1788202067232,B,O2 conc.B [nmol/mL],dataset_I,
371.0411622276029,161.7821111475444,B,O2 conc.B [nmol/mL],dataset_I,
371.4769975786925,161.3872759742219,B,O2 conc.B [nmol/mL],dataset_I,
371.9128329297821,161.1042957740092,B,O2 conc.B [nmol/mL],dataset_I,
372.3486682808717,161.8260255711614,B,O2 conc.B [nmol/mL],dataset_I,
372.7845036319612,160.7625979828196,B,O2 conc.B [nmol/mL],dataset_I,
373.2203389830509,160.7637555148858,B,O2 conc.B [nmol/mL],dataset_I,
373.6561743341404,161.098895543333,B,O2 conc.B [nmol/mL],dataset_I,
374.09200968523,160.9749071110328,B,O2 conc.B [nmol/mL],dataset_I,
374.5278450363196,160.8619901159919,B,O2 conc.B [nmol/mL],dataset_I,
374.9636803874092,161.0386146913592,B,O2 conc.B [nmol/mL],dataset_I,
375.3995157384988,161.3871513425661,B,O2 conc.B [nmol/mL],dataset_I,
375.8353510895884,161.2227109823694,B,O2 conc.B [nmol/mL],dataset_I,
376.271186440678,160.6277282661432,B,O2 conc.B [nmol/mL],dataset_I,
376.7070217917675,161.5826376519537,B,O2 conc.B [nmol/mL],dataset_I,
377.1428571428571,160.8814469712344,B,O2 conc.B [nmol/mL],dataset_I,
377.5786924939467,161.5637234034795,B,O2 conc.B [nmol/mL],dataset_I,
378.0145278450363,160.6302392322221,B,O2 conc.B [nmol/mL],dataset_I,
378.4503631961259,160.608571338632,B,O2 conc.B [nmol/mL],dataset_I,
378.8861985472155,160.5727704035207,B,O2 conc.B [nmol/mL],dataset_I,
379.3220338983051,160.9248438814234,B,O2 conc.B [nmol/mL],dataset_I,
379.7578692493947,160.7521200705946,B,O2 conc.B [nmol/mL],dataset_I,
380.1937046004842,160.9319877589513,B,O2 conc.B [nmol/mL],dataset_I,
380.6295399515739,160.7759659249224,B,O2 conc.B [nmol/mL],dataset_I,
381.0653753026634,160.584370103035,B,O2 conc.B [nmol/mL],dataset_I,
381.501210653753,160.0005830790174,B,O2 conc.B [nmol/mL],dataset_I,
381.9370460048426,160.6509623691641,B,O2 conc.B [nmol/mL],dataset_I,
382.3728813559322,161.1621489506932,B,O2 conc.B [nmol/mL],dataset_I,
382.8087167070218,161.2259017161487,B,O2 conc.B [nmol/mL],dataset_I,
383.2445520581114,160.0033276155196,B,O2 conc.B [nmol/mL],dataset_I,
383.680387409201,160.2779330525692,B,O2 conc.B [nmol/mL],dataset_I,
384.1162227602906,160.6473936044653,B,O2 conc.B [nmol/mL],dataset_I,
384.5520581113801,160.28194143908,B,O2 conc.B [nmol/mL],dataset_I,
384.9878934624697,160.8009063287164,B,O2 conc.B [nmol/mL],dataset_I,
385.4237288135593,160.7931789365535,B,O2 conc.B [nmol/mL],dataset_I,
385.8595641646489,160.1208600083305,B,O2 conc.B [nmol/mL],dataset_I,
386.2953995157385,160.6771413490212,B,O2 conc.B [nmol/mL],dataset_I,
386.7312348668281,160.4671888476938,B,O2 conc.B [nmol/mL],dataset_I,
387.1670702179177,160.6658317497246,B,O2 conc.B [nmol/mL],dataset_I,
387.6029055690072,160.5592879445566,B,O2 conc.B [nmol/mL],dataset_I,
388.0387409200969,160.1399058495126,B,O2 conc.B [nmol/mL],dataset_I,
388.4745762711864,159.0254530214703,B,O2 conc.B [nmol/mL],dataset_I,
388.910411622276,160.249147895046,B,O2 conc.B [nmol/mL],dataset_I,
389.3462469733656,159.7972442960748,B,O2 conc.B [nmol/mL],dataset_I,
389.7820823244552,159.8427024283862,B,O2 conc.B [nmol/mL],dataset_I,
390.2179176755448,159.9024941195167,B,O2 conc.B [nmol/mL],dataset_I,
390.6537530266344,160.7855860012016,B,O2 conc.B [nmol/mL],dataset_I,
391.089588377724,159.8894102857081,B,O2 conc.B [nmol/mL],dataset_I,
391.5254237288136,159.3381755435146,B,O2 conc.B [nmol/mL],dataset_I,
391.9612590799031,160.3318113083152,B,O2 conc.B [nmol/mL],dataset_I,
392.3970944309928,160.3729762565526,B,O2 conc.B [nmol/mL],dataset_I,
392.8329297820823,160.1418220073647,B,O2 conc.B [nmol/mL],dataset_I,
393.2687651331719,160.1102168833796,B,O2 conc.B [nmol/mL],dataset_I,
393.7046004842615,159.5560021290663,B,O2 conc.B [nmol/mL],dataset_I,
394.1404358353511,160.390851851419,B,O2 conc.B [nmol/mL],dataset_I,
394.5762711864407,159.3984599062524,B,O2 conc.B [nmol/mL],dataset_I,
395.0121065375303,160.3393058926686,B,O2 conc.B [nmol/mL],dataset_I,
395.4479418886199,160.365355255901,B,O2 conc.B [nmol/mL],dataset_I,
395.8837772397094,160.1878265667008,B,O2 conc.B [nmol/mL],dataset_I,
396.319612590799,159.8723843854826,B,O2 conc.B [nmol/mL],dataset_I,
396.7554479418886,158.4139967060508,B,O2 conc.B [nmol/mL],dataset_I,
397.1912832929782,160.0819969343885,B,O2 conc.B [nmol/mL],dataset_I,
397.6271186440678,159.9087931447843,B,O2 conc.B [nmol/mL],dataset_I,
398.0629539951574,159.631436398837,B,O2 conc.B [nmol/mL],dataset_I,
398.498789346247,159.7324586212594,B,O2 conc.B [nmol/mL],dataset_I,
398.9346246973366,159.8095425198318,B,O2 conc.B [nmol/mL],dataset_I,
399.3704600484261,159.6497747065823,B,O2 conc.B [nmol/mL],dataset_I,
399.8062953995158,160.1719260151098,B,O2 conc.B [nmol/mL],dataset_I,
400.2421307506053,159.194297578493,B,O2 conc.B [nmol/mL],dataset_I,
400.6779661016949,160.174156066647,B,O2 conc.B [nmol/mL],dataset_I,
401.1138014527845,158.7930443973951,B,O2 conc.B [nmol/mL],dataset_I,
401.5496368038741,159.7446469437318,B,O2 conc.B [nmol/mL],dataset_I,
401.9854721549636,159.5203169464367,B,O2 conc.B [nmol/mL],dataset_I,
402.4213075060533,159.4344241114007,B,O2 conc.B [nmol/mL],dataset_I,
402.8571428571429,159.0427577148224,B,O2 conc.B [nmol/mL],dataset_I,
403.2929782082325,159.423252985758,B,O2 conc.B [nmol/mL],dataset_I,
403.728813559322,159.9805318869044,B,O2 conc.B [nmol/mL],dataset_I,
404.1646489104116,159.9850467196806,B,O2 conc.B [nmol/mL],dataset_I,
404.6004842615012,159.3079533031915,B,O2 conc.B [nmol/mL],dataset_I,
405.0363196125908,159.024836498265,B,O2 conc.B [nmol/mL],dataset_I,
405.4721549636804,159.5388223487408,B,O2 conc.B [nmol/mL],dataset_I,
405.90799031477,159.7565457938301,B,O2 conc.B [nmol/mL],dataset_I,
406.3438256658596,159.2086278474494,B,O2 conc.B [nmol/mL],dataset_I,
406.7796610169491,159.5180944717627,B,O2 conc.B [nmol/mL],dataset_I,
407.2154963680388,159.6985369449237,B,O2 conc.B [nmol/mL],dataset_I,
407.6513317191283,159.0402906900816,B,O2 conc.B [nmol/mL],dataset_I,
408.0871670702179,159.1658207766795,B,O2 conc.B [nmol/mL],dataset_I,
408.5230024213075,159.0145737461279,B,O2 conc.B [nmol/mL],dataset_I,
408.9588377723971,159.2776553629014,B,O2 conc.B [nmol/mL],dataset_I,
409.3946731234867,159.4463108182076,B,O2 conc.B [nmol/mL],dataset_I,
409.8305084745763,159.3869359820421,B,O2 conc.B [nmol/mL],dataset_I,
410.2663438256658,159.3434854475531,B,O2 conc.B [nmol/mL],dataset_I,
410.7021791767555,158.9928476811581,B,O2 conc.B [nmol/mL],dataset_I,
411.138014527845,159.2454420634972,B,O2 conc.B [nmol/mL],dataset_I,
411.5738498789347,158.9507945359991,B,O2 conc.B [nmol/mL],dataset_I,
412.0096852300242,159.4162206903823,B,O2 conc.B [nmol/mL],dataset_I,
412.4455205811138,158.5238331037374,B,O2 conc.B [nmol/mL],dataset_I,
412.8813559322034,158.6104077348228,B,O2 conc.B [nmol/mL],dataset_I,
413.317191283293,159.177429866436,B,O2 conc.B [nmol/mL],dataset_I,
413.7530266343825,159.5239326205329,B,O2 conc.B [nmol/mL],dataset_I,
414.1888619854722,158.8002963105731,B,O2 conc.B [nmol/mL],dataset_I,
414.6246973365617,158.5451957448536,B,O2 conc.B [nmol/mL],dataset_I,
415.0605326876513,158.2489645729492,B,O2 conc.B [nmol/mL],dataset_I,
415.4963680387409,158.725740589278,B,O2 conc.B [nmol/mL],dataset_I,
415.9322033898305,158.8749677399388,B,O2 conc.B [nmol/mL],dataset_I,
416.3680387409201,159.3795150211475,B,O2 conc.B [nmol/mL],dataset_I,
416.8038740920097,159.0604605331369,B,O2 conc.B [nmol/mL],dataset_I,
